prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,128,7.216199999999754
0,0,1,1024,25.23540000000048
0,0,1,8192,184.39939999999996
0,0,2,128,9.575199999996766
0,0,2,1024,47.380600000000115
0,0,2,8192,358.24999999999926
0,0,4,128,14.357800000000179
0,0,4,1024,90.25360000000009
0,0,4,8192,851.0418000000016
0,0,8,128,25.5801999999999
0,0,8,1024,175.61879999999982
0,0,8,8192,1919.8282000000006
0,0,16,128,47.634200000000234
0,0,16,1024,352.206600000001
0,0,16,8192,3803.528999999989
0,0,32,128,91.10200000000005
0,0,32,1024,706.5043999999996
0,0,32,8192,8005.275599999991
0,0,64,128,177.55039999999926
0,0,64,1024,1843.3633999999977
0,0,64,8192,14346.954799999969
0,0,128,128,353.28859999999906
0,0,128,1024,2851.133399999993
0,0,128,8192,21924.060799999697
0,0,256,128,705.5191999999996
0,0,256,1024,5870.277400000027
16,0,0,0,7.380599999999913
32,0,0,0,9.344600000000174
64,0,0,0,12.281199999999808
128,0,0,0,28.98800000000001
256,0,0,0,81.62359999999978
512,0,0,0,267.4524000000002
1024,0,0,0,1016.0898
2048,0,0,0,4066.6752000003457
