pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,-0.0234,2
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.124,4
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.2292,2
16,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.2537,2
16,n<=4,sr<=70%,kvB<=4k,kp<=4k,0.035,2
16,n<=4,sr<=70%,kvB<=4k,kp<=512,0.0675,2
16,n<=4,sr<=70%,kvB<=4k,kp<=8k,0.1019,2
16,n<=4,sr<=70%,kvB<=4k,kp=0,-0.0128,2
16,n<=4,sr>70%,kvB<=16k,kp<=1k,0.2141,2
16,n<=4,sr>70%,kvB<=16k,kp<=2k,0.1401,2
16,n<=4,sr>70%,kvB<=16k,kp<=4k,0.0874,2
16,n<=4,sr>70%,kvB<=16k,kp<=512,0.0355,2
16,n<=4,sr>70%,kvB<=16k,kp<=8k,0.5839,2
16,n<=4,sr>70%,kvB<=16k,kp=0,-0.1196,2
16,n<=4,sr>70%,kvB<=1k,kp<=1k,0.5938,2
16,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.0482,2
16,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.0356,2
16,n<=4,sr>70%,kvB<=1k,kp<=512,0.4518,2
16,n<=4,sr>70%,kvB<=1k,kp<=8k,0.0825,2
16,n<=4,sr>70%,kvB<=1k,kp=0,0.0736,2
16,n<=4,sr>70%,kvB<=4k,kp<=1k,0.0739,2
16,n<=4,sr>70%,kvB<=4k,kp<=2k,0.2921,2
16,n<=4,sr>70%,kvB<=4k,kp<=4k,0.3896,2
16,n<=4,sr>70%,kvB<=4k,kp<=512,-0.1076,2
16,n<=4,sr>70%,kvB<=4k,kp<=8k,0.0305,2
16,n<=4,sr>70%,kvB<=4k,kp=0,-0.3191,2
16,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.0034,4
16,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.0043,4
16,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.0052,4
16,n<=64,sr<=15%,kvB<=16k,kp<=512,0.0053,4
16,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.0033,4
16,n<=64,sr<=15%,kvB<=16k,kp=0,0.0056,4
16,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0071,4
16,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0036,4
16,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.0059,4
16,n<=64,sr<=15%,kvB<=1k,kp<=512,0.0094,4
16,n<=64,sr<=15%,kvB<=1k,kp<=8k,-0.0001,4
16,n<=64,sr<=15%,kvB<=1k,kp=0,0.0103,4
16,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.0089,4
16,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0072,4
16,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.0043,4
16,n<=64,sr<=15%,kvB<=4k,kp<=512,0.0073,4
16,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.0034,4
16,n<=64,sr<=15%,kvB<=4k,kp=0,0.0103,4
16,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.0019,2
16,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.0008,2
16,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.0023,2
16,n<=64,sr<=40%,kvB<=16k,kp<=512,0.0025,2
16,n<=64,sr<=40%,kvB<=16k,kp<=8k,-0.0,2
16,n<=64,sr<=40%,kvB<=16k,kp=0,0.0034,2
16,n<=64,sr<=40%,kvB<=1k,kp<=1k,-0.0044,2
16,n<=64,sr<=40%,kvB<=1k,kp<=2k,-0.0072,2
16,n<=64,sr<=40%,kvB<=1k,kp<=4k,-0.0002,2
16,n<=64,sr<=40%,kvB<=1k,kp<=512,0.006,2
16,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.0105,2
16,n<=64,sr<=40%,kvB<=1k,kp=0,0.0089,2
16,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.006,2
16,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0087,2
16,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.0028,2
16,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0055,2
16,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.0035,2
16,n<=64,sr<=40%,kvB<=4k,kp=0,0.0114,2
16,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.0053,6
16,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.0056,6
16,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0043,6
16,n<=64,sr<=5%,kvB<=16k,kp<=512,0.0049,6
16,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0038,6
16,n<=64,sr<=5%,kvB<=16k,kp=0,0.0049,6
16,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0063,6
16,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0024,6
16,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0005,6
16,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0037,6
16,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0026,6
16,n<=64,sr<=5%,kvB<=1k,kp=0,0.0063,6
16,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.0069,6
16,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.006,6
16,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.003,6
16,n<=64,sr<=5%,kvB<=4k,kp<=512,0.0041,6
16,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0031,6
16,n<=64,sr<=5%,kvB<=4k,kp=0,0.0083,6
16,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.0019,2
16,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.0051,2
16,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.0024,2
16,n<=64,sr<=70%,kvB<=16k,kp<=512,0.0033,2
16,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.0074,2
16,n<=64,sr<=70%,kvB<=16k,kp=0,0.0035,2
16,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.0167,2
16,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0156,2
16,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.021,2
16,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0315,2
16,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.0134,2
16,n<=64,sr<=70%,kvB<=1k,kp=0,0.0334,2
16,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.0137,2
16,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.0114,2
16,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.0084,2
16,n<=64,sr<=70%,kvB<=4k,kp<=512,0.008,2
16,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.0129,2
16,n<=64,sr<=70%,kvB<=4k,kp=0,0.0257,2
16,n<=64,sr>70%,kvB<=16k,kp<=1k,0.0208,4
16,n<=64,sr>70%,kvB<=16k,kp<=2k,0.0158,4
16,n<=64,sr>70%,kvB<=16k,kp<=4k,0.0195,4
16,n<=64,sr>70%,kvB<=16k,kp<=512,0.0234,4
16,n<=64,sr>70%,kvB<=16k,kp<=8k,0.0149,4
16,n<=64,sr>70%,kvB<=16k,kp=0,0.026,4
16,n<=64,sr>70%,kvB<=1k,kp<=1k,0.1199,4
16,n<=64,sr>70%,kvB<=1k,kp<=2k,0.1027,4
16,n<=64,sr>70%,kvB<=1k,kp<=4k,0.0774,4
16,n<=64,sr>70%,kvB<=1k,kp<=512,0.0853,4
16,n<=64,sr>70%,kvB<=1k,kp<=8k,0.0153,4
16,n<=64,sr>70%,kvB<=1k,kp=0,0.1313,4
16,n<=64,sr>70%,kvB<=4k,kp<=1k,0.0318,4
16,n<=64,sr>70%,kvB<=4k,kp<=2k,0.044,4
16,n<=64,sr>70%,kvB<=4k,kp<=4k,0.0358,4
16,n<=64,sr>70%,kvB<=4k,kp<=512,0.0315,4
16,n<=64,sr>70%,kvB<=4k,kp<=8k,0.0345,4
16,n<=64,sr>70%,kvB<=4k,kp=0,0.0396,4
16,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.1016,2
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.0802,2
16,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.0107,2
16,n<=8,sr<=15%,kvB<=16k,kp<=512,0.0974,2
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,-0.0333,2
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.0668,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.1069,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0866,2
16,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.129,2
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1688,2
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.1532,2
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.193,5
16,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.1139,2
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.0946,2
16,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.0069,2
16,n<=8,sr<=15%,kvB<=4k,kp<=512,0.1183,2
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.0205,2
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.1058,3
16,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.1382,4
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.0861,4
16,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.0121,4
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.1659,4
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.191,4
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.1265,4
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0697,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.0839,4
16,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.102,4
16,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1882,4
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.1783,4
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.1612,4
16,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.1189,4
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.1426,4
16,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0823,4
16,n<=8,sr<=40%,kvB<=4k,kp<=512,0.1295,4
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.2122,4
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.0774,4
16,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.3079,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.1656,2
16,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.0792,2
16,n<=8,sr<=70%,kvB<=16k,kp<=512,0.3397,2
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.2435,2
16,n<=8,sr<=70%,kvB<=16k,kp=0,0.3635,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.0817,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.0406,2
16,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0098,2
16,n<=8,sr<=70%,kvB<=1k,kp<=512,0.1844,2
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.1463,2
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.1085,2
16,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.2012,2
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.316,2
16,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.3656,2
16,n<=8,sr<=70%,kvB<=4k,kp<=512,0.2388,2
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.5248,2
16,n<=8,sr<=70%,kvB<=4k,kp=0,0.0967,2
16,n<=8,sr>70%,kvB<=16k,kp<=1k,0.9084,4
16,n<=8,sr>70%,kvB<=16k,kp<=2k,0.7322,4
16,n<=8,sr>70%,kvB<=16k,kp<=4k,0.4253,4
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.9931,4
16,n<=8,sr>70%,kvB<=16k,kp<=8k,0.6774,2
16,n<=8,sr>70%,kvB<=16k,kp=0,1.1091,4
16,n<=8,sr>70%,kvB<=1k,kp<=1k,0.3569,4
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.1572,4
16,n<=8,sr>70%,kvB<=1k,kp<=4k,0.1969,4
16,n<=8,sr>70%,kvB<=1k,kp<=512,0.3661,4
16,n<=8,sr>70%,kvB<=1k,kp<=8k,0.5281,4
16,n<=8,sr>70%,kvB<=1k,kp=0,0.1478,4
16,n<=8,sr>70%,kvB<=4k,kp<=1k,0.3816,4
16,n<=8,sr>70%,kvB<=4k,kp<=2k,1.0022,4
16,n<=8,sr>70%,kvB<=4k,kp<=4k,1.4265,4
16,n<=8,sr>70%,kvB<=4k,kp<=512,0.7453,4
16,n<=8,sr>70%,kvB<=4k,kp<=8k,1.9179,4
16,n<=8,sr>70%,kvB<=4k,kp=0,0.3636,4
32,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.001,4
32,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0011,4
32,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0011,4
32,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0009,4
32,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.001,4
32,n<=128,sr<=15%,kvB<=16k,kp=0,0.0012,4
32,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0021,4
32,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.002,4
32,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0027,4
32,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0028,4
32,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0022,4
32,n<=128,sr<=15%,kvB<=1k,kp=0,0.0025,4
32,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0014,4
32,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.001,4
32,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0001,4
32,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0011,4
32,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0,4
32,n<=128,sr<=15%,kvB<=4k,kp=0,0.0013,4
32,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0003,2
32,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0003,2
32,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0005,2
32,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0002,2
32,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0004,2
32,n<=128,sr<=40%,kvB<=16k,kp=0,0.0004,2
32,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0013,2
32,n<=128,sr<=40%,kvB<=1k,kp<=2k,-0.0023,2
32,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0028,2
32,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0008,2
32,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0009,2
32,n<=128,sr<=40%,kvB<=1k,kp=0,0.0005,2
32,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0003,2
32,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0011,2
32,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.0002,2
32,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0001,2
32,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0001,2
32,n<=128,sr<=40%,kvB<=4k,kp=0,0.0,2
32,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0017,8
32,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0017,8
32,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0017,8
32,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0016,8
32,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0014,8
32,n<=128,sr<=5%,kvB<=16k,kp=0,0.0017,8
32,n<=128,sr<=5%,kvB<=1k,kp<=1k,-0.0007,8
32,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.0006,8
32,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0016,8
32,n<=128,sr<=5%,kvB<=1k,kp<=512,-0.0004,8
32,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0007,8
32,n<=128,sr<=5%,kvB<=1k,kp=0,-0.0005,8
32,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0018,8
32,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0014,8
32,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0001,8
32,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0017,8
32,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0003,8
32,n<=128,sr<=5%,kvB<=4k,kp=0,0.0019,8
32,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0004,2
32,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0007,2
32,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0007,2
32,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0005,2
32,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0004,2
32,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0004,2
32,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.0019,2
32,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0059,2
32,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.0008,2
32,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0025,2
32,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.0021,2
32,n<=128,sr<=70%,kvB<=1k,kp=0,0.0011,2
32,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.001,2
32,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.001,2
32,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0,2
32,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0004,2
32,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.0032,2
32,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0013,2
32,n<=128,sr>70%,kvB<=16k,kp<=1k,0.002,4
32,n<=128,sr>70%,kvB<=16k,kp<=2k,0.002,4
32,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.0007,4
32,n<=128,sr>70%,kvB<=16k,kp<=512,0.0022,4
32,n<=128,sr>70%,kvB<=16k,kp<=8k,0.0005,4
32,n<=128,sr>70%,kvB<=16k,kp=0,0.0029,4
32,n<=128,sr>70%,kvB<=1k,kp<=1k,0.0112,4
32,n<=128,sr>70%,kvB<=1k,kp<=2k,0.0073,4
32,n<=128,sr>70%,kvB<=1k,kp<=4k,-0.0,4
32,n<=128,sr>70%,kvB<=1k,kp<=512,0.0055,4
32,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0537,4
32,n<=128,sr>70%,kvB<=1k,kp=0,0.0087,4
32,n<=128,sr>70%,kvB<=4k,kp<=1k,0.0007,4
32,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0006,4
32,n<=128,sr>70%,kvB<=4k,kp<=4k,0.0041,4
32,n<=128,sr>70%,kvB<=4k,kp<=512,0.0018,4
32,n<=128,sr>70%,kvB<=4k,kp<=8k,0.0013,4
32,n<=128,sr>70%,kvB<=4k,kp=0,0.002,4
32,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.034,4
32,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.0269,4
32,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.0118,4
32,n<=16,sr<=15%,kvB<=16k,kp<=512,0.0499,4
32,n<=16,sr<=15%,kvB<=16k,kp<=8k,-0.0079,4
32,n<=16,sr<=15%,kvB<=16k,kp=0,0.0697,4
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0712,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0672,4
32,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0597,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1033,4
32,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0666,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.1234,4
32,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.0513,4
32,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0113,4
32,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.056,4
32,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0589,4
32,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.0827,4
32,n<=16,sr<=15%,kvB<=4k,kp=0,0.0717,4
32,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.0592,4
32,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.0393,4
32,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.0106,4
32,n<=16,sr<=40%,kvB<=16k,kp<=512,0.0841,4
32,n<=16,sr<=40%,kvB<=16k,kp<=8k,-0.0061,4
32,n<=16,sr<=40%,kvB<=16k,kp=0,0.1132,4
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0729,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0746,4
32,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.0516,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1132,4
32,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.0974,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.1233,4
32,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1376,4
32,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1107,4
32,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.2274,4
32,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1421,4
32,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.1696,4
32,n<=16,sr<=40%,kvB<=4k,kp=0,0.1922,4
32,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.1609,2
32,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.1316,2
32,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.1317,2
32,n<=16,sr<=70%,kvB<=16k,kp<=512,0.2195,2
32,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.1498,2
32,n<=16,sr<=70%,kvB<=16k,kp=0,0.2842,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0066,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0159,2
32,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0496,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0998,2
32,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.1755,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.0754,2
32,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.3558,2
32,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.5461,2
32,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.6683,2
32,n<=16,sr<=70%,kvB<=4k,kp<=512,0.3123,2
32,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.7287,2
32,n<=16,sr<=70%,kvB<=4k,kp=0,0.7389,2
32,n<=16,sr>70%,kvB<=16k,kp<=1k,0.5049,4
32,n<=16,sr>70%,kvB<=16k,kp<=2k,0.4526,4
32,n<=16,sr>70%,kvB<=16k,kp<=4k,0.4145,4
32,n<=16,sr>70%,kvB<=16k,kp<=512,0.6997,4
32,n<=16,sr>70%,kvB<=16k,kp<=8k,0.5533,4
32,n<=16,sr>70%,kvB<=16k,kp=0,0.8805,4
32,n<=16,sr>70%,kvB<=1k,kp<=1k,0.6036,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,0.6352,4
32,n<=16,sr>70%,kvB<=1k,kp<=4k,1.0268,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,0.5312,4
32,n<=16,sr>70%,kvB<=1k,kp<=8k,1.0428,4
32,n<=16,sr>70%,kvB<=1k,kp=0,0.3729,4
32,n<=16,sr>70%,kvB<=4k,kp<=1k,1.095,4
32,n<=16,sr>70%,kvB<=4k,kp<=2k,1.5172,4
32,n<=16,sr>70%,kvB<=4k,kp<=4k,4.8461,2
32,n<=16,sr>70%,kvB<=4k,kp<=512,1.3812,4
32,n<=16,sr>70%,kvB<=4k,kp<=8k,6.3635,2
32,n<=16,sr>70%,kvB<=4k,kp=0,2.4507,4
32,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.222,2
32,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.1497,2
32,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.2688,2
32,n<=2,sr<=70%,kvB<=16k,kp<=512,0.2801,2
32,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.2341,2
32,n<=2,sr<=70%,kvB<=16k,kp=0,0.3052,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.0105,2
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.0774,2
32,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.0558,2
32,n<=2,sr<=70%,kvB<=1k,kp<=512,0.043,2
32,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.0407,2
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.336,2
32,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.3008,2
32,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.1831,2
32,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.0258,2
32,n<=2,sr<=70%,kvB<=4k,kp<=512,0.3121,2
32,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.0356,2
32,n<=2,sr<=70%,kvB<=4k,kp=0,0.282,2
32,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0243,6
32,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0221,6
32,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0127,6
32,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0285,6
32,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0166,6
32,n<=32,sr<=15%,kvB<=16k,kp=0,0.0307,6
32,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0327,6
32,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0332,6
32,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0531,6
32,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0394,6
32,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0763,6
32,n<=32,sr<=15%,kvB<=1k,kp=0,0.057,6
32,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0646,6
32,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0421,6
32,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0796,6
32,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0503,6
32,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0702,6
32,n<=32,sr<=15%,kvB<=4k,kp=0,0.0856,6
32,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.0495,2
32,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.0423,2
32,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.0482,2
32,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0444,2
32,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0495,2
32,n<=32,sr<=40%,kvB<=16k,kp=0,0.0672,2
32,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1001,2
32,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1744,2
32,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.2266,2
