# power_sampler_nvidia.sh 2026-09-10T22:38:38Z
# host_cores=64
# NVIDIA-SMI version  : 560.35.05
# NVML version        : 560.35
# DRIVER version      : 560.35.05
# CUDA Version        : 12.6
# query_fields=index,uuid,name,pci.bus_id,power.draw,utilization.gpu,memory.used,memory.total,temperature.gpu
# devices_filter=0
# NOTE power is NVML milliwatt-resolution; util is utilization.gpu, a single
# NOTE per-GPU number (time-occupancy, NOT SM occupancy) -- mean/min/max are all it,
# NOTE pe_total=1 and pe_busy is empty because NVML has no pe_occupancy analogue.
# NOTE device_sn carries the GPU UUID; nvidia-smi reports serial as [N/A] here.
ts_info,ts_status,device_sn,pci_bdf,dev_name,power_w,util_mean_pct,util_min_pct,util_max_pct,pe_busy,pe_total,dram_used_ratio,temperature_c,raw_info,raw_status
1789079919.002948012,1789079919.002948012,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,91.83,100,100,100,,1,2.1707e-05,56,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 91.83, 100, 1, 46068, 56",""
1789079920.002952535,1789079920.002952535,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,89.46,0,0,0,,1,2.1707e-05,55,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 89.46, 0, 1, 46068, 55",""
1789079921.003381293,1789079921.003381293,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,86.71,0,0,0,,1,2.1707e-05,55,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 86.71, 0, 1, 46068, 55",""
1789079922.003166800,1789079922.003166800,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,84.96,0,0,0,,1,2.1707e-05,54,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 84.96, 0, 1, 46068, 54",""
1789079923.003003910,1789079923.003003910,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,73.84,0,0,0,,1,2.1707e-05,53,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 73.84, 0, 1, 46068, 53",""
1789079924.003438237,1789079924.003438237,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,62.66,0,0,0,,1,2.1707e-05,53,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 62.66, 0, 1, 46068, 53",""
1789079925.003837651,1789079925.003837651,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,62.51,0,0,0,,1,2.1707e-05,53,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 62.51, 0, 1, 46068, 53",""
1789079926.003641626,1789079926.003641626,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,62.44,0,0,0,,1,2.1707e-05,52,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 62.44, 0, 1, 46068, 52",""
1789079927.002595764,1789079927.002595764,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,62.40,0,0,0,,1,2.1707e-05,52,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 62.40, 0, 1, 46068, 52",""
1789079928.003538122,1789079928.003538122,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,62.24,0,0,0,,1,2.1707e-05,52,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 62.24, 0, 1, 46068, 52",""
1789079929.003194802,1789079929.003194802,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,62.09,0,0,0,,1,2.1707e-05,52,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 62.09, 0, 1, 46068, 52",""
1789079930.003119591,1789079930.003119591,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,62.05,0,0,0,,1,2.1707e-05,52,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 62.05, 0, 1, 46068, 52",""
1789079931.003637225,1789079931.003637225,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,49.87,0,0,0,,1,4.34141e-05,51,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 49.87, 0, 2, 46068, 51",""
1789079932.003722552,1789079932.003722552,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,52.08,0,0,0,,1,0.0346661,52,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 52.08, 0, 1597, 46068, 52",""
1789079933.003083441,1789079933.003083441,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,85.76,62,62,62,,1,0.341213,52,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 85.76, 62, 15719, 46068, 52",""
1789079934.003372127,1789079934.003372127,GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb,00000000:01:00.0,0,87.67,62,62,62,,1,0.341213,53,"0, GPU-6e0d82b1-edc3-40ba-8f19-0f0a4b535efb, NVIDIA A40, 00000000:01:00.0, 87.67, 62, 15719, 46068, 53",""
