pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=32,sr<=5%,kvB<=16k,kp=0,-0.0005,2
0,n<=32,sr<=5%,kvB<=1k,kp=0,0.0289,2
0,n<=32,sr<=5%,kvB<=4k,kp=0,-0.0021,2
0,n<=32,sr<=70%,kvB<=16k,kp=0,-0.0245,2
0,n<=32,sr<=70%,kvB<=1k,kp=0,0.0668,2
0,n<=32,sr<=70%,kvB<=4k,kp=0,-0.0752,2
0,n<=32,sr>70%,kvB<=16k,kp=0,-0.0032,4
0,n<=32,sr>70%,kvB<=1k,kp=0,0.1352,4
0,n<=32,sr>70%,kvB<=4k,kp=0,-0.0412,4
0,n<=4,sr<=40%,kvB<=16k,kp=0,0.0292,2
0,n<=4,sr<=40%,kvB<=1k,kp=0,0.2364,4
0,n<=4,sr<=40%,kvB<=4k,kp=0,0.0914,3
0,n<=4,sr<=70%,kvB<=16k,kp=0,-0.0437,2
0,n<=4,sr<=70%,kvB<=1k,kp=0,0.2103,2
0,n<=4,sr<=70%,kvB<=4k,kp=0,0.1303,2
0,n<=4,sr>70%,kvB<=16k,kp=0,0.5524,2
0,n<=4,sr>70%,kvB<=1k,kp=0,0.2438,2
0,n<=4,sr>70%,kvB<=4k,kp=0,0.1275,2
0,n<=64,sr<=15%,kvB<=16k,kp=0,0.0012,4
0,n<=64,sr<=15%,kvB<=1k,kp=0,0.1033,4
0,n<=64,sr<=15%,kvB<=4k,kp=0,-0.0039,4
0,n<=64,sr<=40%,kvB<=16k,kp=0,-0.0064,2
0,n<=64,sr<=40%,kvB<=1k,kp=0,0.1303,2
0,n<=64,sr<=40%,kvB<=4k,kp=0,0.0013,2
0,n<=64,sr<=5%,kvB<=16k,kp=0,0.0003,6
0,n<=64,sr<=5%,kvB<=1k,kp=0,0.0705,6
0,n<=64,sr<=5%,kvB<=4k,kp=0,-0.0016,6
0,n<=64,sr<=70%,kvB<=16k,kp=0,-0.019,2
0,n<=64,sr<=70%,kvB<=1k,kp=0,0.0572,2
0,n<=64,sr<=70%,kvB<=4k,kp=0,-0.0212,2
0,n<=64,sr>70%,kvB<=16k,kp=0,-0.0087,4
0,n<=64,sr>70%,kvB<=1k,kp=0,0.2788,4
0,n<=64,sr>70%,kvB<=4k,kp=0,-0.0106,4
0,n<=8,sr<=15%,kvB<=16k,kp=0,0.093,2
0,n<=8,sr<=15%,kvB<=1k,kp=0,0.1857,2
0,n<=8,sr<=15%,kvB<=4k,kp=0,0.0063,2
0,n<=8,sr<=40%,kvB<=16k,kp=0,0.0185,4
0,n<=8,sr<=40%,kvB<=1k,kp=0,0.2238,4
0,n<=8,sr<=40%,kvB<=4k,kp=0,0.031,4
0,n<=8,sr<=70%,kvB<=16k,kp=0,0.0043,2
0,n<=8,sr<=70%,kvB<=1k,kp=0,0.151,2
0,n<=8,sr<=70%,kvB<=4k,kp=0,-0.2039,2
0,n<=8,sr>70%,kvB<=16k,kp=0,0.3809,4
0,n<=8,sr>70%,kvB<=1k,kp=0,0.3226,4
0,n<=8,sr>70%,kvB<=4k,kp=0,0.2391,4
16,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.008,4
16,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0053,4
16,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0063,4
16,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0046,4
16,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0062,4
16,n<=128,sr<=15%,kvB<=16k,kp=0,0.0049,4
16,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0075,4
16,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0049,4
16,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0066,4
16,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0067,4
16,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0099,4
16,n<=128,sr<=15%,kvB<=1k,kp=0,0.0076,4
16,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.008,4
16,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0091,4
16,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0075,4
16,n<=128,sr<=15%,kvB<=4k,kp<=512,0.009,4
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0014,4
16,n<=128,sr<=15%,kvB<=4k,kp=0,0.0083,4
16,n<=128,sr<=40%,kvB<=16k,kp<=1k,-0.0031,2
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,-0.0027,2
16,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0011,2
16,n<=128,sr<=40%,kvB<=16k,kp<=512,-0.0035,2
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0033,2
16,n<=128,sr<=40%,kvB<=16k,kp=0,-0.0055,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,-0.0031,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0057,2
16,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0045,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0018,2
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0073,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.0059,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0002,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0034,2
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.0013,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0038,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0019,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0045,2
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.012,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.013,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0134,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0118,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0129,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.0117,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0006,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.0012,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,-0.001,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.005,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0049,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0064,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0138,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0129,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.006,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0129,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0012,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0123,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0166,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0161,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.014,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0184,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.01,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0185,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0177,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0135,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.003,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0221,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0022,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0115,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0157,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.01,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,0.0005,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0157,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.0358,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0154,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,-0.03,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.0222,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.0199,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,-0.0316,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0022,4
16,n<=128,sr>70%,kvB<=16k,kp=0,-0.0304,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,0.0222,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.0507,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.0936,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.0346,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0315,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.0273,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.0071,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,0.0048,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,0.0106,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0162,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,0.03,4
16,n<=128,sr>70%,kvB<=4k,kp=0,-0.0127,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.4038,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.4037,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.3954,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.4053,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2951,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.4107,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,-0.0299,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.0365,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,-0.0585,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.3148,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,-0.0405,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.4176,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.3964,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.287,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0773,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.3947,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0852,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.4039,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.3297,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.3312,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.3262,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.3338,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.2498,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.3357,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.1703,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.1739,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,-0.1737,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2573,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,-0.1412,4
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.3451,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.3157,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.2346,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.2353,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.3112,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.2484,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.3155,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.0295,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.0268,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.0726,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.0409,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.319,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.0035,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0291,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.6711,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.7221,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.2918,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.7171,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.0099,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0738,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.3018,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.2055,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.0134,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.7642,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0184,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,1.4822,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,1.4552,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,1.3766,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,1.4801,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,1.5632,4
16,n<=16,sr>70%,kvB<=16k,kp=0,1.1923,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,0.6799,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,0.6196,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,0.6196,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.86,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.5642,4
16,n<=16,sr>70%,kvB<=1k,kp=0,0.9103,4
16,n<=16,sr>70%,kvB<=4k,kp<=1k,1.2781,4
16,n<=16,sr>70%,kvB<=4k,kp<=2k,1.4801,4
16,n<=16,sr>70%,kvB<=4k,kp<=4k,1.4373,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,1.2884,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,1.4463,4
16,n<=16,sr>70%,kvB<=4k,kp=0,1.1665,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9879,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9882,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9864,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.988,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9872,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.989,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.0628,1
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,1.2819,1
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,2.6078,1
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.995,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9972,2
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9948,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.9946,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.045,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,1.0,2
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.9865,2
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9962,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0938,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.1032,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.102,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0925,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.1063,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.1061,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0578,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0829,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0814,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1151,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0898,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.1061,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.1123,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.1152,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0681,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1015,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0889,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.1,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.1461,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.1629,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.1606,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.1523,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1842,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.211,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1037,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0419,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.0374,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.0321,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.018,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.044,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.1526,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.1781,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.2133,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.1598,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.231,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.1868,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.0946,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.0929,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.0871,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.0948,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0689,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.1112,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0137,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0233,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.0095,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0571,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,-0.0088,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.0746,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.1,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0782,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,-0.0015,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0932,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0016,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.1172,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.0761,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.0521,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.0571,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.0633,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.0839,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.1717,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,-0.3098,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.196,2
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.1802,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,-0.2458,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.1783,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,-0.2488,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,-0.0085,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.026,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.059,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0197,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.2015,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.0962,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,0.2652,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,0.2883,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,0.2901,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,0.255,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,0.4009,4
16,n<=32,sr>70%,kvB<=16k,kp=0,0.4242,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,0.1026,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,0.8268,4
16,n<=32,sr>70%,kvB<=1k,kp<=4k,1.0899,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.0955,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,1.1149,4
16,n<=32,sr>70%,kvB<=1k,kp=0,-0.1185,4
16,n<=32,sr>70%,kvB<=4k,kp<=1k,0.3957,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.4496,4
16,n<=32,sr>70%,kvB<=4k,kp<=4k,0.6105,4
16,n<=32,sr>70%,kvB<=4k,kp<=512,0.3911,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,1.8955,4
16,n<=32,sr>70%,kvB<=4k,kp=0,0.2897,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.9842,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.9849,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.9838,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,0.9843,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.9827,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.9854,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,-0.0136,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.2497,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.3809,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.9754,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.1527,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.9759,5
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.9799,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.9754,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.1099,2
16,n<=4,sr<=40%,kvB<=4k,kp<=512,0.9805,2
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.6727,2
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.978,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.9864,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.9857,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.9845,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9848,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.9909,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.9849,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.0105,1
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.8745,1
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.3441,2
16,n<=4,sr<=70%,kvB<=1k,kp<=512,0.9675,2
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,1.0399,2
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.9771,3
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.971,2
