prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,0,1,256,18.1757
16,0,1,512,25.1407
16,0,1,1024,39.552
16,0,1,2048,68.3513
16,0,1,4096,126.003
16,0,1,8192,240.649
16,0,1,16384,471.248
16,0,2,16,12.2767
16,0,2,32,12.3093
16,0,2,64,12.2667
16,0,2,128,14.6777
16,0,2,256,18.1543
16,0,2,512,25.12
16,0,2,1024,39.4877
16,0,2,2048,68.3833
16,0,2,4096,126.057
16,0,2,8192,240.925
16,0,2,16384,473.063
16,0,4,16,12.416
16,0,4,32,12.3627
16,0,4,64,12.3093
16,0,4,128,14.8053
16,0,4,256,18.3683
16,0,4,512,25.365
16,0,4,1024,40.031
16,0,4,2048,69.2053
16,0,4,4096,127.167
16,0,4,8192,244.211
16,0,4,16384,474.395
16,0,8,16,12.3843
16,0,8,32,12.437
16,0,8,64,12.5227
16,0,8,128,15.136
16,0,8,256,18.645
16,0,8,512,26.0157
16,0,8,1024,40.9803
16,0,8,2048,70.271
16,0,8,4096,128.265
16,0,8,8192,246.067
16,0,8,16384,478.267
16,0,16,16,18.1007
16,0,16,32,18.1973
16,0,16,64,18.464
16,0,16,128,24.3837
16,0,16,256,31.7433
16,0,16,512,47.594
16,0,16,1024,77.845
16,0,16,2048,138.43
16,0,16,4096,259.966
16,0,16,8192,500.92
16,0,16,16384,984.363
16,0,32,16,28.864
16,0,32,32,29.2373
16,0,32,64,29.5787
16,0,32,128,41.354
16,0,32,256,59.4977
16,0,32,512,97.844
16,0,32,1024,168.745
16,0,32,2048,309.053
16,0,32,4096,596.068
16,0,32,8192,1184.27
16,0,32,16384,2398.55
16,0,64,16,45.1193
16,0,64,32,46.048
16,0,64,64,47.232
16,0,64,128,73.706
16,0,64,256,118.601
16,0,64,512,219.347
16,0,64,1024,397.522
16,0,64,2048,810.925
16,0,64,4096,1608
16,0,64,8192,3331.82
16,0,64,16384,6878.4
16,0,128,16,77.7057
16,0,128,32,79.53
16,0,128,64,83.0393
16,0,128,128,143.134
16,0,128,256,251.219
16,0,128,512,471.397
16,0,128,1024,916.343
16,0,128,2048,1800.33
16,0,128,4096,3580.45
16,0,128,8192,7158.44
16,0,128,16384,14312.6
16,16,0,0,13.12
16,16,1,16,12.5333
16,16,1,32,12.64
16,16,1,64,12.682
16,16,1,128,14.6773
16,16,1,256,18.0903
16,16,1,512,25.1303
16,16,1,1024,39.4983
16,16,1,2048,68.3613
16,16,1,4096,125.929
16,16,1,8192,240.584
16,16,1,16384,471.291
16,16,2,16,12.5013
16,16,2,32,12.608
16,16,2,64,12.672
16,16,2,128,14.6987
16,16,2,256,18.165
16,16,2,512,25.1303
16,16,2,1024,39.5517
16,16,2,2048,68.4687
16,16,2,4096,125.929
16,16,2,8192,240.779
16,16,2,16384,473.317
16,16,4,16,12.4693
16,16,4,32,12.6293
16,16,4,64,12.7247
16,16,4,128,14.816
16,16,4,256,18.1973
16,16,4,512,25.4187
16,16,4,1024,39.8187
16,16,4,2048,69.2257
16,16,4,4096,127.114
16,16,4,8192,244.018
16,16,4,16384,474.726
16,16,8,16,12.704
16,16,8,32,12.928
16,16,8,64,13.002
16,16,8,128,15.0293
16,16,8,256,18.7727
16,16,8,512,26.0053
16,16,8,1024,41.0773
16,16,8,2048,70.1327
16,16,8,4096,128.308
16,16,8,8192,246.344
16,16,8,16384,478.161
16,16,16,16,18.346
16,16,16,32,18.7303
16,16,16,64,19.2533
16,16,16,128,24.448
16,16,16,256,31.7757
16,16,16,512,47.5733
16,16,16,1024,78.281
16,16,16,2048,138.986
16,16,16,4096,259.114
16,16,16,8192,501.638
16,16,16,16384,985.466
16,16,32,16,28.7353
16,16,32,32,29.365
16,16,32,64,29.9097
16,16,32,128,41.4177
16,16,32,256,59.2737
16,16,32,512,98.335
16,16,32,1024,168.926
16,16,32,2048,310.343
16,16,32,4096,596.058
16,16,32,8192,1196.98
16,16,32,16384,2419.56
16,16,64,16,44.97
16,16,64,32,46.0473
16,16,64,64,47.594
16,16,64,128,73.8663
16,16,64,256,118.803
16,16,64,512,216.744
16,16,64,1024,399.013
16,16,64,2048,795.352
16,16,64,4096,1592.67
16,16,64,8192,3427.12
16,16,64,16384,6994.83
16,16,128,16,77.824
16,16,128,32,79.487
16,16,128,64,83.2203
16,16,128,128,144.319
16,16,128,256,250.749
16,16,128,512,472.38
16,16,128,1024,916.812
16,16,128,2048,1804.03
16,16,128,4096,3584.23
16,16,128,8192,7161.81
16,16,128,16384,14309.2
16,32,0,0,13.1093
16,32,1,16,12.5653
16,32,1,32,12.693
16,32,1,64,12.6827
16,32,1,128,14.656
16,32,1,256,18.08
16,32,1,512,25.13
16,32,1,1024,39.5193
16,32,1,2048,68.3193
16,32,1,4096,125.95
16,32,1,8192,240.616
16,32,1,16384,471.228
16,32,2,16,12.4903
16,32,2,32,12.6717
16,32,2,64,12.704
16,32,2,128,14.6877
16,32,2,256,18.1543
16,32,2,512,25.1623
16,32,2,1024,39.4767
16,32,2,2048,68.3617
16,32,2,4096,126.015
16,32,2,8192,240.733
16,32,2,16384,473.446
16,32,4,16,12.5653
16,32,4,32,12.5653
16,32,4,64,12.704
16,32,4,128,14.7403
16,32,4,256,18.3147
16,32,4,512,25.44
16,32,4,1024,40.16
16,32,4,2048,69.2473
16,32,4,4096,127.092
16,32,4,8192,244.339
16,32,4,16384,474.459
16,32,8,16,12.523
16,32,8,32,12.7567
16,32,8,64,12.9813
16,32,8,128,15.0613
16,32,8,256,18.7413
16,32,8,512,26.176
16,32,8,1024,41.0237
16,32,8,2048,69.9727
16,32,8,4096,128.479
16,32,8,8192,246.568
16,32,8,16384,478.577
16,32,16,16,18.3353
16,32,16,32,18.6767
16,32,16,64,19.2427
16,32,16,128,24.5117
16,32,16,256,31.8827
16,32,16,512,47.8073
16,32,16,1024,78.5053
16,32,16,2048,139.018
16,32,16,4096,260.296
16,32,16,8192,502.683
16,32,16,16384,990.411
16,32,32,16,28.8957
16,32,32,32,29.3437
16,32,32,64,29.951
16,32,32,128,41.5677
16,32,32,256,59.2
16,32,32,512,98.0477
16,32,32,1024,169.801
16,32,32,2048,310.973
16,32,32,4096,599.375
16,32,32,8192,1179.32
16,32,32,16384,2387.05
16,32,64,16,45.0027
16,32,64,32,46.0583
16,32,64,64,47.4873
16,32,64,128,74.0577
16,32,64,256,118.409
16,32,64,512,218.675
16,32,64,1024,397.404
16,32,64,2048,800.878
16,32,64,4096,1635.74
16,32,64,8192,3340.95
16,32,64,16384,6841.56
16,32,128,16,77.727
16,32,128,32,79.4233
16,32,128,64,83.2317
16,32,128,128,144.746
16,32,128,256,252.382
16,32,128,512,473.136
16,32,128,1024,917.559
16,32,128,2048,1800.16
16,32,128,4096,3580.74
16,32,128,8192,7155.53
16,32,128,16384,14321
16,64,0,0,13.2373
16,64,1,16,12.5757
16,64,1,32,12.725
16,64,1,64,12.7573
16,64,1,128,14.688
16,64,1,256,18.1013
16,64,1,512,25.0983
16,64,1,1024,39.509
16,64,1,2048,68.319
16,64,1,4096,126.143
16,64,1,8192,240.615
16,64,1,16384,471.196
16,64,2,16,12.5437
16,64,2,32,12.597
16,64,2,64,12.6823
16,64,2,128,14.7307
16,64,2,256,18.1757
16,64,2,512,25.152
16,64,2,1024,39.5623
16,64,2,2048,68.3723
16,64,2,4096,125.982
16,64,2,8192,240.777
16,64,2,16384,473.041
16,64,4,16,12.5117
16,64,4,32,12.704
16,64,4,64,12.661
16,64,4,128,14.741
16,64,4,256,18.3147
16,64,4,512,25.376
16,64,4,1024,40.0843
16,64,4,2048,69.1937
16,64,4,4096,127.22
16,64,4,8192,244.158
16,64,4,16384,474.598
16,64,8,16,12.5867
16,64,8,32,12.8957
16,64,8,64,13.0347
16,64,8,128,15.104
16,64,8,256,18.6773
16,64,8,512,26.058
16,64,8,1024,41.2257
16,64,8,2048,70.026
16,64,8,4096,128.415
16,64,8,8192,246.035
16,64,8,16384,478.758
16,64,16,16,18.485
16,64,16,32,18.7197
16,64,16,64,19.232
16,64,16,128,24.4477
16,64,16,256,31.7007
16,64,16,512,47.5833
16,64,16,1024,78.175
16,64,16,2048,138.879
16,64,16,4096,261.022
16,64,16,8192,503.987
16,64,16,16384,986.085
16,64,32,16,28.885
16,64,32,32,29.4503
16,64,32,64,30.0687
16,64,32,128,41.4827
16,64,32,256,59.114
16,64,32,512,98.1537
16,64,32,1024,169.044
16,64,32,2048,309.202
16,64,32,4096,602.469
16,64,32,8192,1216.47
16,64,32,16384,2367.15
16,64,64,16,45.0557
16,64,64,32,46.0263
16,64,64,64,47.4987
16,64,64,128,74.036
16,64,64,256,118.281
16,64,64,512,219.72
16,64,64,1024,397.223
16,64,64,2048,786.051
16,64,64,4096,1580.01
16,64,64,8192,3412.46
16,64,64,16384,6910.04
16,64,128,16,77.7373
16,64,128,32,79.5303
16,64,128,64,83.2847
16,64,128,128,143.924
16,64,128,256,252.989
16,64,128,512,471.271
16,64,128,1024,914.582
16,64,128,2048,1802.79
16,64,128,4096,3585.03
16,64,128,8192,7157.66
16,64,128,16384,14316.5
16,128,0,0,16.5017
16,128,1,16,14.8907
16,128,1,32,14.8907
16,128,1,64,14.8907
16,128,1,128,15.872
16,128,1,256,18.1543
16,128,1,512,25.1623
16,128,1,1024,39.584
16,128,1,2048,68.362
16,128,1,4096,126.057
16,128,1,8192,240.627
16,128,1,16384,471.313
16,128,2,16,14.9223
16,128,2,32,14.8587
16,128,2,64,14.8587
16,128,2,128,15.861
16,128,2,256,18.1973
16,128,2,512,25.2053
16,128,2,1024,39.5623
16,128,2,2048,68.4043
16,128,2,4096,126.078
16,128,2,8192,241.011
16,128,2,16384,473.19
16,128,4,16,14.933
16,128,4,32,14.9543
16,128,4,64,14.9437
16,128,4,128,15.9033
16,128,4,256,18.3467
16,128,4,512,25.4293
16,128,4,1024,39.903
16,128,4,2048,69.1197
16,128,4,4096,127.253
16,128,4,8192,244.135
16,128,4,16384,474.449
16,128,8,16,14.72
16,128,8,32,14.7517
16,128,8,64,14.9753
16,128,8,128,16.085
16,128,8,256,18.656
16,128,8,512,26.3353
16,128,8,1024,41.066
16,128,8,2048,69.9833
16,128,8,4096,128.34
16,128,8,8192,246.333
16,128,8,16384,478.534
16,128,16,16,22.0903
16,128,16,32,22.175
16,128,16,64,22.6987
16,128,16,128,25.7813
16,128,16,256,31.861
16,128,16,512,47.1133
16,128,16,1024,78.1753
16,128,16,2048,139.145
16,128,16,4096,260.958
16,128,16,8192,504.04
16,128,16,16384,986.284
16,128,32,16,28.8953
16,128,32,32,29.5147
16,128,32,64,29.9513
16,128,32,128,43.1463
16,128,32,256,60.298
16,128,32,512,97.247
16,128,32,1024,173.364
16,128,32,2048,315.101
16,128,32,4096,599.045
16,128,32,8192,1176.44
16,128,32,16384,2443.03
16,128,64,16,45.0443
16,128,64,32,46.0253
16,128,64,64,47.5833
16,128,64,128,75.2427
16,128,64,256,122.143
16,128,64,512,221.193
16,128,64,1024,408.54
16,128,64,2048,807.779
16,128,64,4096,1622.5
16,128,64,8192,3392.83
16,128,64,16384,6919.76
16,128,128,16,77.7487
16,128,128,32,79.5617
16,128,128,64,83.4877
16,128,128,128,145.982
16,128,128,256,254.568
16,128,128,512,472.827
16,128,128,1024,915.521
16,128,128,2048,1804.21
16,128,128,4096,3585
16,128,128,8192,7159.92
16,128,128,16384,14316.8
16,256,0,0,20.0103
16,256,1,16,18.3357
16,256,1,32,18.3253
16,256,1,64,18.3147
16,256,1,128,18.368
16,256,1,256,19.4237
16,256,1,512,25.269
16,256,1,1024,39.5833
16,256,1,2048,68.4043
16,256,1,4096,125.93
16,256,1,8192,240.542
16,256,1,16384,471.43
16,256,2,16,18.2617
16,256,2,32,18.272
16,256,2,64,18.2827
16,256,2,128,18.304
16,256,2,256,19.4237
16,256,2,512,25.226
16,256,2,1024,39.5407
16,256,2,2048,68.426
16,256,2,4096,126.185
16,256,2,8192,241.139
16,256,2,16384,473.104
16,256,4,16,18.3037
16,256,4,32,18.368
16,256,4,64,18.2713
16,256,4,128,18.3567
16,256,4,256,19.4877
16,256,4,512,25.4503
16,256,4,1024,40.0317
16,256,4,2048,69.2263
16,256,4,4096,127.103
16,256,4,8192,244.061
16,256,4,16384,474.672
16,256,8,16,18.2713
16,256,8,32,18.2613
16,256,8,64,18.3143
16,256,8,128,18.3567
16,256,8,256,19.7117
16,256,8,512,26.41
16,256,8,1024,41.077
16,256,8,2048,70.133
16,256,8,4096,128.5
16,256,8,8192,246.728
16,256,8,16384,478.139
16,256,16,16,25.3327
16,256,16,32,25.5037
16,256,16,64,26.143
16,256,16,128,29.2587
16,256,16,256,33.2157
16,256,16,512,47.1887
16,256,16,1024,77.8553
16,256,16,2048,139.36
16,256,16,4096,261.768
16,256,16,8192,503.867
16,256,16,16384,990.028
16,256,32,16,30.9867
16,256,32,32,31.4577
16,256,32,64,32.002
16,256,32,128,43.1063
16,256,32,256,62.3827
16,256,32,512,97.6807
16,256,32,1024,174.219
16,256,32,2048,321.664
16,256,32,4096,612.872
16,256,32,8192,1212.16
16,256,32,16384,2392.22
16,256,64,16,47.1277
16,256,64,32,47.6407
16,256,64,64,49.3473
16,256,64,128,74.7677
16,256,64,256,123.026
16,256,64,512,220.131
16,256,64,1024,413.211
16,256,64,2048,810.079
16,256,64,4096,1664.5
16,256,64,8192,3467.72
16,256,64,16384,7031.3
16,256,128,16,78.0103
16,256,128,32,79.9733
16,256,128,64,84.027
16,256,128,128,146.217
16,256,128,256,255.825
16,256,128,512,472.851
16,256,128,1024,916.826
16,256,128,2048,1804.01
16,256,128,4096,3586.56
16,256,128,8192,7157.42
16,256,128,16384,14320.2
16,512,0,0,26.956
16,512,1,16,25.3563
16,512,1,32,25.2713
16,512,1,64,25.2923
16,512,1,128,25.2923
16,512,1,256,25.3773
16,512,1,512,26.391
16,512,1,1024,39.5757
16,512,1,2048,68.4093
16,512,1,4096,126.024
16,512,1,8192,240.58
16,512,1,16384,471.518
16,512,2,16,25.2283
16,512,2,32,25.2177
16,512,2,64,25.2813
16,512,2,128,25.271
16,512,2,256,25.2813
16,512,2,512,26.487
16,512,2,1024,39.608
16,512,2,2048,68.474
16,512,2,4096,126.11
16,512,2,8192,241.039
16,512,2,16384,473.672
16,512,4,16,25.228
16,512,4,32,25.207
16,512,4,64,25.2073
16,512,4,128,25.2923
16,512,4,256,25.3023
16,512,4,512,26.37
16,512,4,1024,40.323
16,512,4,2048,69.284
16,512,4,4096,127.336
16,512,4,8192,244.357
16,512,4,16384,474.386
16,512,8,16,25.239
16,512,8,32,25.1853
16,512,8,64,25.2387
16,512,8,128,25.378
16,512,8,256,25.634
16,512,8,512,26.8603
16,512,8,1024,41.037
16,512,8,2048,70.074
16,512,8,4096,128.435
16,512,8,8192,246.17
16,512,8,16384,478.558
16,512,16,16,32.077
16,512,16,32,32.386
16,512,16,64,32.738
16,512,16,128,36.2797
16,512,16,256,40.0453
16,512,16,512,48.43
16,512,16,1024,78.16
16,512,16,2048,139.049
16,512,16,4096,262.011
16,512,16,8192,506.345
16,512,16,16384,994.099
16,512,32,16,37.9647
16,512,32,32,38.2313
16,512,32,64,38.9357
16,512,32,128,45.5073
16,512,32,256,62.6383
16,512,32,512,99.6757
16,512,32,1024,171.669
16,512,32,2048,327.391
16,512,32,4096,634.033
16,512,32,8192,1272.35
16,512,32,16384,2611.24
16,512,64,16,53.8813
16,512,64,32,54.8083
16,512,64,64,56.376
16,512,64,128,77.8503
16,512,64,256,122.941
16,512,64,512,219.938
16,512,64,1024,414.319
16,512,64,2048,834.483
16,512,64,4096,1668.42
16,512,64,8192,3494.36
16,512,64,16384,6992.56
16,512,128,16,82.896
16,512,128,32,84.2507
16,512,128,64,88.0693
16,512,128,128,149.513
16,512,128,256,255.845
16,512,128,512,476.743
16,512,128,1024,918.018
16,512,128,2048,1807.95
16,512,128,4096,3583.92
16,512,128,8192,7161.06
16,512,128,16384,14322.3
16,1024,0,0,41.3673
16,1024,1,16,39.63
16,1024,1,32,39.618
16,1024,1,64,39.5963
16,1024,1,128,39.629
16,1024,1,256,39.6827
16,1024,1,512,39.7033
16,1024,1,1024,40.856
16,1024,1,2048,68.3777
16,1024,1,4096,126.024
16,1024,1,8192,240.591
16,1024,1,16384,471.292
16,1024,2,16,39.5647
16,1024,2,32,39.5547
16,1024,2,64,39.6287
16,1024,2,128,39.597
16,1024,2,256,39.6287
16,1024,2,512,39.6823
16,1024,2,1024,40.6847
16,1024,2,2048,68.3247
16,1024,2,4096,126.034
16,1024,2,8192,240.867
16,1024,2,16384,473.18
16,1024,4,16,39.5547
16,1024,4,32,39.523
16,1024,4,64,39.555
16,1024,4,128,39.6507
16,1024,4,256,39.6497
16,1024,4,512,39.7783
16,1024,4,1024,40.8027
16,1024,4,2048,69.476
16,1024,4,4096,127.272
16,1024,4,8192,244.42
16,1024,4,16384,474.461
16,1024,8,16,39.5433
16,1024,8,32,39.5653
16,1024,8,64,39.5117
16,1024,8,128,39.704
16,1024,8,256,39.9703
16,1024,8,512,40.7913
16,1024,8,1024,41.3997
16,1024,8,2048,70.1167
16,1024,8,4096,128.617
16,1024,8,8192,246.449
16,1024,8,16384,478.215
16,1024,16,16,46.2533
16,1024,16,32,46.392
16,1024,16,64,46.6057
16,1024,16,128,49.9337
16,1024,16,256,53.8377
16,1024,16,512,62.2647
16,1024,16,1024,79.3647
16,1024,16,2048,139.475
16,1024,16,4096,261.68
16,1024,16,8192,504.819
16,1024,16,16384,995.088
16,1024,32,16,51.7257
16,1024,32,32,52.1093
16,1024,32,64,52.9737
16,1024,32,128,59.15
16,1024,32,256,73.5083
16,1024,32,512,99.8353
16,1024,32,1024,173.023
16,1024,32,2048,326.133
16,1024,32,4096,640.763
16,1024,32,8192,1365.28
16,1024,32,16384,2647.09
16,1024,64,16,67.8547
16,1024,64,32,68.7717
16,1024,64,64,70.5643
16,1024,64,128,91.7917
16,1024,64,256,136.285
16,1024,64,512,225.24
16,1024,64,1024,410.126
16,1024,64,2048,832.28
16,1024,64,4096,1657.34
16,1024,64,8192,3483.21
16,1024,64,16384,7069.31
16,1024,128,16,99.7393
16,1024,128,32,101.297
16,1024,128,64,103.664
16,1024,128,128,161.471
16,1024,128,256,263.588
16,1024,128,512,478.726
16,1024,128,1024,921.997
16,1024,128,2048,1806.5
16,1024,128,4096,3587.13
16,1024,128,8192,7164.64
16,1024,128,16384,14321.8
16,2048,0,0,70.116
16,2048,1,16,68.3563
16,2048,1,32,68.3663
16,2048,1,64,68.324
16,2048,1,128,68.335
16,2048,1,256,68.3237
16,2048,1,512,68.4207
16,2048,1,1024,68.3987
16,2048,1,2048,69.6463
16,2048,1,4096,126.001
16,2048,1,8192,240.728
16,2048,1,16384,471.6
16,2048,2,16,68.1957
16,2048,2,32,68.281
16,2048,2,64,68.2707
16,2048,2,128,68.2067
16,2048,2,256,68.2057
16,2048,2,512,68.2807
16,2048,2,1024,68.2597
16,2048,2,2048,69.3587
16,2048,2,4096,126.054
16,2048,2,8192,240.845
16,2048,2,16384,473.492
16,2048,4,16,68.2167
16,2048,4,32,68.3453
16,2048,4,64,68.2493
16,2048,4,128,68.2393
16,2048,4,256,68.3883
16,2048,4,512,68.3137
16,2048,4,1024,68.4837
16,2048,4,2048,69.4437
16,2048,4,4096,127.645
16,2048,4,8192,244.441
16,2048,4,16384,474.907
16,2048,8,16,68.1847
16,2048,8,32,68.217
16,2048,8,64,68.2383
16,2048,8,128,68.3557
16,2048,8,256,68.6757
16,2048,8,512,68.7933
16,2048,8,1024,69.5407
16,2048,8,2048,70.3507
16,2048,8,4096,128.199
16,2048,8,8192,246.712
16,2048,8,16384,478.619
16,2048,16,16,73.6253
16,2048,16,32,73.8177
16,2048,16,64,74.5323
16,2048,16,128,77.669
16,2048,16,256,81.2847
16,2048,16,512,89.1143
16,2048,16,1024,106.257
16,2048,16,2048,140.392
16,2048,16,4096,260.784
16,2048,16,8192,506.492
16,2048,16,16384,992.76
16,2048,32,16,79.215
16,2048,32,32,79.6523
16,2048,32,64,80.3033
16,2048,32,128,86.6077
16,2048,32,256,101.264
16,2048,32,512,124.433
16,2048,32,1024,175.285
16,2048,32,2048,320.839
16,2048,32,4096,641.209
16,2048,32,8192,1281.11
16,2048,32,16384,2615.53
16,2048,64,16,95.6317
16,2048,64,32,96.2933
16,2048,64,64,98.2557
16,2048,64,128,120.508
16,2048,64,256,166.804
16,2048,64,512,253.763
16,2048,64,1024,414.06
16,2048,64,2048,818.691
16,2048,64,4096,1658.96
16,2048,64,8192,3392.07
16,2048,64,16384,6971.32
16,2048,128,16,127.463
16,2048,128,32,129.041
16,2048,128,64,132.733
16,2048,128,128,192.106
16,2048,128,256,294.939
16,2048,128,512,496.923
16,2048,128,1024,926.132
16,2048,128,2048,1810.99
16,2048,128,4096,3592.16
16,2048,128,8192,7173.02
16,2048,128,16384,14329.7
16,4096,0,0,127.527
16,4096,1,16,125.735
16,4096,1,32,125.745
16,4096,1,64,125.745
16,4096,1,128,125.799
16,4096,1,256,125.724
16,4096,1,512,125.735
16,4096,1,1024,125.787
16,4096,1,2048,125.831
16,4096,1,4096,126.994
16,4096,1,8192,240.813
16,4096,1,16384,471.268
16,4096,2,16,125.521
16,4096,2,32,125.531
16,4096,2,64,125.543
16,4096,2,128,125.511
16,4096,2,256,125.521
16,4096,2,512,125.607
16,4096,2,1024,125.607
16,4096,2,2048,125.735
16,4096,2,4096,126.577
16,4096,2,8192,240.888
16,4096,2,16384,473.007
16,4096,4,16,125.638
16,4096,4,32,125.564
16,4096,4,64,125.628
16,4096,4,128,125.682
16,4096,4,256,125.734
16,4096,4,512,125.789
16,4096,4,1024,126.077
16,4096,4,2048,126.129
16,4096,4,4096,127.335
16,4096,4,8192,244.354
16,4096,4,16384,474.788
16,4096,8,16,125.436
16,4096,8,32,125.553
16,4096,8,64,125.479
16,4096,8,128,125.65
16,4096,8,256,125.852
16,4096,8,512,126.45
16,4096,8,1024,126.876
16,4096,8,2048,127.292
16,4096,8,4096,128.689
16,4096,8,8192,246.347
16,4096,8,16384,479.236
16,4096,16,16,128.711
16,4096,16,32,129.297
16,4096,16,64,129.404
16,4096,16,128,132.678
16,4096,16,256,137.275
16,4096,16,512,145.213
16,4096,16,1024,161.811
16,4096,16,2048,194.955
16,4096,16,4096,261.678
16,4096,16,8192,503.461
16,4096,16,16384,993.78
16,4096,32,16,134.545
16,4096,32,32,134.866
16,4096,32,64,135.613
16,4096,32,128,142.12
16,4096,32,256,156.094
16,4096,32,512,179.573
16,4096,32,1024,223.521
16,4096,32,2048,324.263
16,4096,32,4096,620.918
16,4096,32,8192,1342.89
16,4096,32,16384,2737.19
16,4096,64,16,150.653
16,4096,64,32,151.496
16,4096,64,64,153.811
16,4096,64,128,175.38
16,4096,64,256,222.444
16,4096,64,512,309.552
16,4096,64,1024,484.803
16,4096,64,2048,831.649
16,4096,64,4096,1613.93
16,4096,64,8192,3394.55
16,4096,64,16384,6952.66
16,4096,128,16,182.517
16,4096,128,32,184.383
16,4096,128,64,187.978
16,4096,128,128,245.9
16,4096,128,256,353.416
16,4096,128,512,561.852
16,4096,128,1024,968.84
16,4096,128,2048,1822.48
16,4096,128,4096,3597.46
16,4096,128,8192,7161.79
16,4096,128,16384,14324.1
16,8192,0,0,243.706
16,8192,1,16,241.666
16,8192,1,32,241.57
16,8192,1,64,241.623
16,8192,1,128,241.612
16,8192,1,256,241.729
16,8192,1,512,241.591
16,8192,1,1024,241.783
16,8192,1,2048,241.655
16,8192,1,4096,241.783
16,8192,1,8192,242.157
16,8192,1,16384,471.245
16,8192,2,16,241.239
16,8192,2,32,241.409
16,8192,2,64,241.197
16,8192,2,128,241.154
16,8192,2,256,241.25
16,8192,2,512,241.443
16,8192,2,1024,241.55
16,8192,2,2048,241.473
16,8192,2,4096,241.463
16,8192,2,8192,241.793
16,8192,2,16384,473.347
16,8192,4,16,241.389
16,8192,4,32,241.364
16,8192,4,64,241.408
16,8192,4,128,241.516
16,8192,4,256,241.687
16,8192,4,512,242.071
16,8192,4,1024,241.964
16,8192,4,2048,242.114
16,8192,4,4096,242.242
16,8192,4,8192,244.289
16,8192,4,16384,474.968
16,8192,8,16,241.228
16,8192,8,32,241.175
16,8192,8,64,241.238
16,8192,8,128,241.346
16,8192,8,256,241.644
16,8192,8,512,242.455
16,8192,8,1024,242.517
16,8192,8,2048,242.604
16,8192,8,4096,243.277
16,8192,8,8192,246.156
16,8192,8,16384,479.535
16,8192,16,16,241.548
16,8192,16,32,241.644
16,8192,16,64,241.495
16,8192,16,128,242.967
16,8192,16,256,247.053
16,8192,16,512,255.531
16,8192,16,1024,273.275
16,8192,16,2048,306.927
16,8192,16,4096,374.12
16,8192,16,8192,506.139
16,8192,16,16384,991.773
16,8192,32,16,245.163
16,8192,32,32,245.324
16,8192,32,64,245.794
16,8192,32,128,252.631
16,8192,32,256,267.043
16,8192,32,512,289.593
16,8192,32,1024,334.288
16,8192,32,2048,423.4
16,8192,32,4096,643.489
16,8192,32,8192,1289.85
