pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.01,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.015,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0078,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0182,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0136,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0106,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0022,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0143,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0046,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0145,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.2781,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.2531,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.124,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,0.2834,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.2609,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,0.2836,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0037,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0161,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0258,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0005,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0029,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0024,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.1645,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.1618,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.1348,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.1561,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.1283,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.1744,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.4031,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.2921,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,0.2956,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.4263,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,0.2377,4
16,n<=128,sr>70%,kvB<=16k,kp=0,0.4362,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,0.3164,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2918,4
