layer,tokens,compute_us,dma_us,time_us
act_fn,2,1.0205999999998767,1.048000000000161,2.0686000000000377
act_fn,4,0.7345999999996593,1.1066000000001395,1.8411999999997988
act_fn,8,0.5959999999999127,1.444600000000105,2.0406000000000177
act_fn,32,0.9629999999998062,2.2265999999999395,3.1895999999997455
act_fn,64,1.6433999999997468,3.5279999999998153,5.171399999999562
act_fn,128,3.004199999999878,6.784000000000151,9.788200000000028
act_fn,256,5.7250000000006365,11.638799999999264,17.3637999999999
act_fn,1024,22.04299999999939,48.081200000000266,70.12419999999966
act_fn,2048,44.0900000000001,93.25179999999978,107.04860000000012
down_proj,1,9.679399999998987,76.56260000000057,79.04980000000015
down_proj,2,12.24499999999946,66.83460000000045,69.70039999999987
down_proj,4,11.633200000000125,64.5120000000004,67.63940000000075
down_proj,16,14.530599999999822,65.18939999999961,68.54679999999948
down_proj,32,18.23880000000013,71.29280000000035,76.57800000000039
down_proj,64,33.5748,67.45739999999947,77.34239999999981
down_proj,512,281.57179999999954,106.99339999999924,308.2885999999995
down_proj,1024,1062.4080000000085,164.56820000000033,643.7358000000056
down_proj,2048,1428.7344000000035,361.05599999999976,1230.3157999999985
embedding,1,0.0920000000000755,1.3769999999998617,1.4689999999999372
embedding,2,0.0,2.9585999999999784,2.9585999999999784
embedding,8,0.0,7.044199999999728,7.044199999999728
embedding,16,0.0,12.490999999999076,12.490999999999076
embedding,32,0.0,23.411200000000054,23.411200000000054
embedding,128,1.5019999999998845,11.870599999999808,13.055599999999686
embedding,256,1.6730000000010476,21.319400000001405,22.67620000000152
embedding,512,1.6963999999999941,41.2995999999999,42.68159999999996
final_layernorm,1,2.443799999999874,1.4000000000002728,3.3566000000000713
final_layernorm,4,1.4388000000004468,1.6219999999998436,2.519000000000142
final_layernorm,8,1.1881999999997788,2.3268000000005484,2.8677999999999884
final_layernorm,16,1.461399999999503,2.7539999999994507,3.557999999998674
final_layernorm,64,3.3474000000003343,6.582999999999629,8.777399999999897
final_layernorm,128,5.493999999999687,11.809399999999869,16.14119999999964
final_layernorm,256,12.316399999999339,22.633800000000246,33.50979999999972
final_layernorm,512,22.814999999999735,43.19459999999979,63.745199999999706
final_layernorm,1024,45.33480000000054,85.07000000000012,86.64279999999985
final_layernorm,2048,90.35300000000056,168.34859999999975,172.7989999999998
gate_up_proj,2,18.78600000000024,151.04540000000034,153.93640000000042
gate_up_proj,4,18.895799999999735,149.74019999999982,152.7308000000001
gate_up_proj,8,19.731799999999545,150.66220000000015,154.6292
gate_up_proj,32,51.037799999998605,154.4736000000008,162.35680000000085
gate_up_proj,64,93.06560000000027,144.15939999999964,158.11360000000036
gate_up_proj,128,242.04480000000126,149.43500000000014,174.71220000000014
gate_up_proj,256,333.2569999999998,317.12039999999945,289.7761999999996
gate_up_proj,1024,1076.5342,379.641400000001,1109.3224
gate_up_proj,2048,2681.7291999999934,1612.310399999997,2170.6017999999976
layernorm,1,2.53540000000005,1.3450000000001183,3.391000000000008
layernorm,2,1.8670000000000528,1.5917999999999892,2.891800000000103
layernorm,4,1.4631999999999379,1.5752000000000863,2.4938000000000557
layernorm,16,1.4612000000013723,2.7242000000016104,3.5578000000019983
layernorm,32,2.2677999999999656,4.076999999999908,5.681200000000013
layernorm,64,3.4075999999997295,6.688200000000052,8.880999999999585
layernorm,512,22.81420000000021,43.30160000000028,63.92680000000071
layernorm,1024,45.33659999999854,84.58060000000077,86.15520000000069
layernorm,2048,90.35299999999916,167.3760000000002,172.01779999999545
o_proj,1,3.8505999999999405,18.963200000000278,21.67340000000013
o_proj,2,2.9714000000000853,21.95279999999957,24.75779999999977
o_proj,8,2.9536000000001197,22.478000000000293,25.226600000000325
o_proj,16,3.2606000000001587,22.232599999999913,25.241199999999935
o_proj,32,4.8596000000003645,22.998800000000394,27.654000000000543
o_proj,128,16.945200000001204,26.296000000001733,43.241200000002934
o_proj,256,45.03519999999967,33.21640000000016,67.37599999999975
o_proj,512,89.06859999999969,42.3704,113.4403999999998
qkv_proj,1,5.050399999999854,32.89319999999966,35.66139999999969
qkv_proj,4,5.198800000000029,28.229799999999976,31.01399999999999
qkv_proj,8,5.051800000000071,29.220399999999586,32.05719999999978
qkv_proj,16,6.389999999999873,36.45339999999983,39.895399999999924
qkv_proj,64,17.718800000000282,36.37819999999988,46.81739999999991
qkv_proj,128,37.185399999999845,33.65340000000015,53.74420000000016
qkv_proj,256,74.51199999999983,54.40380000000007,87.86619999999998
qkv_proj,512,133.6081999999999,59.43639999999978,147.2176000000001
qkv_proj,1024,420.7447999999996,97.53100000000022,260.4335999999999
qkv_proj,2048,1082.8956000000046,155.11180000000027,599.7826000000002
rotary_emb,2,9.30260000000103,6.33859999999936,10.790599999999767
rotary_emb,4,9.873799999998663,3.8094000000009145,9.911799999998584
rotary_emb,8,10.727200000000085,4.325800000000186,10.956600000000389
rotary_emb,32,7.3391999999977084,4.300400000001446,8.82779999999757
rotary_emb,64,7.133800000000747,4.684199999999509,8.925200000000292
rotary_emb,128,8.637399999999252,5.90059999999994,10.15139999999974
rotary_emb,256,10.127800000000388,7.604399999999441,11.726199999999334
rotary_emb,1024,18.243799999999965,15.001000000001067,22.667800000000305
rotary_emb,2048,31.875399999999036,25.00819999999876,41.099999999999135
