prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,32,32,2048,584.139
16,32,32,4096,1227.98
16,32,32,8192,2881.27
16,32,32,16384,5464.04
16,32,64,16,77.355
16,32,64,32,79.371
16,32,64,64,82.944
16,32,64,128,131.051
16,32,64,256,228.331
16,32,64,512,438.272
16,32,64,1024,835.926
16,32,64,2048,1738.78
16,32,64,4096,3417.87
16,32,64,8192,7156.07
16,32,64,16384,14328
16,32,128,16,142.592
16,32,128,32,146.656
16,32,128,64,152.501
16,32,128,128,280.075
16,32,128,256,493.164
16,32,128,512,955.864
16,32,128,1024,1865.9
16,32,128,2048,3702.19
16,32,128,4096,7357.33
16,32,128,8192,14697.5
16,32,128,16384,29344
16,64,0,0,13.1417
16,64,1,16,13.0883
16,64,1,32,13.1733
16,64,1,64,13.216
16,64,1,128,15.136
16,64,1,256,18.5917
16,64,1,512,25.536
16,64,1,1024,39.9683
16,64,1,2048,68.7787
16,64,1,4096,126.347
16,64,1,8192,240.875
16,64,1,16384,471.371
16,64,2,16,13.056
16,64,2,32,13.2483
16,64,2,64,13.2587
16,64,2,128,15.2747
16,64,2,256,18.7843
16,64,2,512,25.984
16,64,2,1024,40.1177
16,64,2,2048,68.96
16,64,2,4096,126.72
16,64,2,8192,241.483
16,64,2,16384,473.877
16,64,4,16,13.2587
16,64,4,32,13.4827
16,64,4,64,13.5143
16,64,4,128,15.424
16,64,4,256,19.1463
16,64,4,512,26.3253
16,64,4,1024,41.3547
16,64,4,2048,70.229
16,64,4,4096,128.416
16,64,4,8192,245.099
16,64,4,16384,478.764
16,64,8,16,18.8163
16,64,8,32,19.1463
16,64,8,64,19.6267
16,64,8,128,24.427
16,64,8,256,32.1703
16,64,8,512,46.5277
16,64,8,1024,76.117
16,64,8,2048,135.147
16,64,8,4096,253.365
16,64,8,8192,490.944
16,64,8,16384,962.679
16,64,16,16,29.333
16,64,16,32,29.8457
16,64,16,64,30.6343
16,64,16,128,41.5147
16,64,16,256,56.2133
16,64,16,512,85.93
16,64,16,1024,147.147
16,64,16,2048,266.272
16,64,16,4096,511.786
16,64,16,8192,1039.6
16,64,16,16384,2050.48
16,64,32,16,45.0987
16,64,32,32,46.0907
16,64,32,64,46.955
16,64,32,128,67.9793
16,64,32,256,97.3447
16,64,32,512,172.107
16,64,32,1024,304.886
16,64,32,2048,596.844
16,64,32,4096,1252.19
16,64,32,8192,2819.88
16,64,32,16384,5384.43
16,64,64,16,77.334
16,64,64,32,79.3817
16,64,64,64,82.752
16,64,64,128,131.349
16,64,64,256,226.443
16,64,64,512,444.598
16,64,64,1024,846.455
16,64,64,2048,1735.08
16,64,64,4096,3413.32
16,64,64,8192,7153.8
16,64,64,16384,14272.1
16,64,128,16,142.944
16,64,128,32,146.89
16,64,128,64,152.757
16,64,128,128,278.871
16,64,128,256,494.188
16,64,128,512,956.526
16,64,128,1024,1866.05
16,64,128,2048,3706.58
16,64,128,4096,7357.06
16,64,128,8192,14689.2
16,64,128,16384,29335.9
16,128,0,0,16.5973
16,128,1,16,15.2213
16,128,1,32,15.2857
16,128,1,64,15.2637
16,128,1,128,16.3947
16,128,1,256,18.539
16,128,1,512,25.6213
16,128,1,1024,40.0323
16,128,1,2048,68.8427
16,128,1,4096,126.464
16,128,1,8192,240.704
16,128,1,16384,471.457
16,128,2,16,15.36
16,128,2,32,15.4133
16,128,2,64,15.4023
16,128,2,128,16.4693
16,128,2,256,18.8693
16,128,2,512,25.9097
16,128,2,1024,40.1497
16,128,2,2048,68.9603
16,128,2,4096,126.741
16,128,2,8192,241.718
16,128,2,16384,474.05
16,128,4,16,15.147
16,128,4,32,15.2107
16,128,4,64,15.2957
16,128,4,128,16.6297
16,128,4,256,19.1683
16,128,4,512,26.496
16,128,4,1024,41.3117
16,128,4,2048,70.4427
16,128,4,4096,128.225
16,128,4,8192,245.174
16,128,4,16384,478.828
16,128,8,16,22.3147
16,128,8,32,22.6237
16,128,8,64,22.614
16,128,8,128,26.1763
16,128,8,256,31.904
16,128,8,512,46.443
16,128,8,1024,75.7433
16,128,8,2048,135.254
16,128,8,4096,253.75
16,128,8,8192,490.635
16,128,8,16384,963.139
16,128,16,16,32.6187
16,128,16,32,33.1307
16,128,16,64,33.8773
16,128,16,128,43.2213
16,128,16,256,56.395
16,128,16,512,85.8137
16,128,16,1024,150.293
16,128,16,2048,271.446
16,128,16,4096,518.989
16,128,16,8192,1041.35
16,128,16,16384,2045.34
16,128,32,16,46.6027
16,128,32,32,47.072
16,128,32,64,47.712
16,128,32,128,69.6537
16,128,32,256,98.5173
16,128,32,512,170.582
16,128,32,1024,313.9
16,128,32,2048,607.297
16,128,32,4096,1280.4
16,128,32,8192,2881.96
16,128,32,16384,5553.6
16,128,64,16,77.3127
16,128,64,32,79.435
16,128,64,64,82.827
16,128,64,128,132.864
16,128,64,256,232.438
16,128,64,512,449.303
16,128,64,1024,850.178
16,128,64,2048,1734.32
16,128,64,4096,3482.79
16,128,64,8192,7159.32
16,128,64,16384,14214.2
16,128,128,16,143.137
16,128,128,32,147.318
16,128,128,64,152.907
16,128,128,128,283.872
16,128,128,256,495.66
16,128,128,512,957.197
16,128,128,1024,1867.57
16,128,128,2048,3704.17
16,128,128,4096,7365.38
16,128,128,8192,14694.7
16,128,128,16384,29344
16,256,0,0,19.9357
16,256,1,16,18.6883
16,256,1,32,18.6773
16,256,1,64,18.656
16,256,1,128,18.6347
16,256,1,256,20.0643
16,256,1,512,25.5787
16,256,1,1024,40.0217
16,256,1,2048,68.7893
16,256,1,4096,126.496
16,256,1,8192,240.896
16,256,1,16384,471.329
16,256,2,16,18.9227
16,256,2,32,18.9443
16,256,2,64,18.944
16,256,2,128,18.9653
16,256,2,256,19.9253
16,256,2,512,26.016
16,256,2,1024,40.2773
16,256,2,2048,69.2267
16,256,2,4096,126.806
16,256,2,8192,241.654
16,256,2,16384,474.147
16,256,4,16,18.656
16,256,4,32,18.6987
16,256,4,64,18.816
16,256,4,128,18.7623
16,256,4,256,20.224
16,256,4,512,26.6027
16,256,4,1024,41.248
16,256,4,2048,70.2937
16,256,4,4096,128.299
16,256,4,8192,245.302
16,256,4,16384,478.518
16,256,8,16,25.8983
16,256,8,32,25.8883
16,256,8,64,26.2827
16,256,8,128,29.6213
16,256,8,256,33.6203
16,256,8,512,46.6133
16,256,8,1024,75.819
16,256,8,2048,136.555
16,256,8,4096,255.894
16,256,8,8192,492.929
16,256,8,16384,965.005
16,256,16,16,36.2457
16,256,16,32,36.5117
16,256,16,64,37.2053
16,256,16,128,46.4857
16,256,16,256,57.7287
16,256,16,512,85.995
16,256,16,1024,152.459
16,256,16,2048,282.977
16,256,16,4096,533.164
16,256,16,8192,1059.48
16,256,16,16384,2107.93
16,256,32,16,51.808
16,256,32,32,52.736
16,256,32,64,53.5143
16,256,32,128,69.8987
16,256,32,256,100.886
16,256,32,512,170.219
16,256,32,1024,319.916
16,256,32,2048,620.493
16,256,32,4096,1277.03
16,256,32,8192,2782.66
16,256,32,16384,5746.63
16,256,64,16,80.054
16,256,64,32,82.027
16,256,64,64,85.7387
16,256,64,128,132.299
16,256,64,256,235.083
16,256,64,512,451.628
16,256,64,1024,876.301
16,256,64,2048,1756.51
16,256,64,4096,3470.45
16,256,64,8192,7118.2
16,256,64,16384,14350.8
16,256,128,16,143.669
16,256,128,32,147.851
16,256,128,64,153.824
16,256,128,128,280.95
16,256,128,256,499.031
16,256,128,512,957.88
16,256,128,1024,1868.58
16,256,128,2048,3709.92
16,256,128,4096,7364.82
16,256,128,8192,14687.2
16,256,128,16384,29345.2
16,512,0,0,26.9653
16,512,1,16,25.6217
16,512,1,32,25.7173
16,512,1,64,25.664
16,512,1,128,25.6963
16,512,1,256,25.696
16,512,1,512,26.9227
16,512,1,1024,40.0217
16,512,1,2048,68.896
16,512,1,4096,126.496
16,512,1,8192,241.121
16,512,1,16384,471.617
16,512,2,16,25.9733
16,512,2,32,26.1127
16,512,2,64,26.059
16,512,2,128,25.92
16,512,2,256,26.1333
16,512,2,512,26.9547
16,512,2,1024,40.2887
16,512,2,2048,69.2693
16,512,2,4096,126.87
16,512,2,8192,241.622
16,512,2,16384,474.027
16,512,4,16,25.7173
16,512,4,32,25.7177
16,512,4,64,25.739
16,512,4,128,25.8027
16,512,4,256,26.1013
16,512,4,512,27.232
16,512,4,1024,41.387
16,512,4,2048,70.4537
16,512,4,4096,128.341
16,512,4,8192,245.27
16,512,4,16384,478.689
16,512,8,16,32.7467
16,512,8,32,33.0667
16,512,8,64,33.035
16,512,8,128,36.4477
16,512,8,256,40.459
16,512,8,512,48.352
16,512,8,1024,75.936
16,512,8,2048,136.747
16,512,8,4096,258.411
16,512,8,8192,499.478
16,512,8,16384,970.765
16,512,16,16,43.0507
16,512,16,32,43.595
16,512,16,64,44.395
16,512,16,128,53.5573
16,512,16,256,64.4053
16,512,16,512,88.0423
16,512,16,1024,148.523
16,512,16,2048,287.415
16,512,16,4096,565.004
16,512,16,8192,1132.27
16,512,16,16384,2289.32
16,512,32,16,58.9227
16,512,32,32,59.755
16,512,32,64,60.7253
16,512,32,128,79.606
16,512,32,256,102.72
16,512,32,512,175.051
16,512,32,1024,314.113
16,512,32,2048,678.315
16,512,32,4096,1422.08
16,512,32,8192,3051.11
16,512,32,16384,5870.61
16,512,64,16,88.7257
16,512,64,32,90.1227
16,512,64,64,93.7923
16,512,64,128,136.502
16,512,64,256,237.568
16,512,64,512,452.395
16,512,64,1024,881.602
16,512,64,2048,1770.46
16,512,64,4096,3502.1
16,512,64,8192,7177.69
16,512,64,16384,14377.5
16,512,128,16,151.19
16,512,128,32,154.784
16,512,128,64,160.203
16,512,128,128,291.777
16,512,128,256,501.089
16,512,128,512,964.984
16,512,128,1024,1874.16
16,512,128,2048,3709.2
16,512,128,4096,7371.49
16,512,128,8192,14698.5
16,512,128,16384,29351.6
16,1024,0,0,41.2373
16,1024,1,16,39.9467
16,1024,1,32,39.9893
16,1024,1,64,39.9787
16,1024,1,128,39.9787
16,1024,1,256,40.0853
16,1024,1,512,40.0747
16,1024,1,1024,41.2797
16,1024,1,2048,68.853
16,1024,1,4096,126.432
16,1024,1,8192,240.939
16,1024,1,16384,471.479
16,1024,2,16,40.117
16,1024,2,32,40.096
16,1024,2,64,40.1703
16,1024,2,128,40.096
16,1024,2,256,40.3627
16,1024,2,512,40.288
16,1024,2,1024,41.3223
16,1024,2,2048,69.0133
16,1024,2,4096,126.891
16,1024,2,8192,241.74
16,1024,2,16384,474.102
16,1024,4,16,40.0107
16,1024,4,32,40.0423
16,1024,4,64,40.0217
16,1024,4,128,40.1283
16,1024,4,256,40.3317
16,1024,4,512,40.6827
16,1024,4,1024,41.792
16,1024,4,2048,70.358
16,1024,4,4096,128.683
16,1024,4,8192,246.23
16,1024,4,16384,478.402
16,1024,8,16,46.56
16,1024,8,32,46.56
16,1024,8,64,47.0513
16,1024,8,128,50.2507
16,1024,8,256,54.2187
16,1024,8,512,61.8987
16,1024,8,1024,78.3153
16,1024,8,2048,135.861
16,1024,8,4096,258.668
16,1024,8,8192,502.668
16,1024,8,16384,991.306
16,1024,16,16,56.9173
16,1024,16,32,57.312
16,1024,16,64,57.867
16,1024,16,128,67.5737
16,1024,16,256,78.5917
16,1024,16,512,101.771
16,1024,16,1024,150.208
16,1024,16,2048,282.976
16,1024,16,4096,562.915
16,1024,16,8192,1149.76
16,1024,16,16384,2306.48
16,1024,32,16,72.886
16,1024,32,32,73.665
16,1024,32,64,74.9753
16,1024,32,128,94.1343
16,1024,32,256,122.337
16,1024,32,512,184.736
16,1024,32,1024,309.963
16,1024,32,2048,662.807
16,1024,32,4096,1392.24
16,1024,32,8192,3065.73
16,1024,32,16384,6188.93
16,1024,64,16,104.79
16,1024,64,32,106.731
16,1024,64,64,109.11
16,1024,64,128,154.144
16,1024,64,256,254.038
16,1024,64,512,462.764
16,1024,64,1024,860.258
16,1024,64,2048,1780.21
16,1024,64,4096,3524.33
16,1024,64,8192,7177.39
16,1024,64,16384,14442.6
16,1024,128,16,166.369
16,1024,128,32,169.76
16,1024,128,64,175.745
16,1024,128,128,301.121
16,1024,128,256,513.089
16,1024,128,512,969.827
16,1024,128,1024,1879.78
16,1024,128,2048,3720.15
16,1024,128,4096,7373.96
16,1024,128,8192,14709.3
16,1024,128,16384,29357.6
16,2048,0,0,70.0163
16,2048,1,16,68.672
16,2048,1,32,68.6193
16,2048,1,64,68.6723
16,2048,1,128,68.6613
16,2048,1,256,68.6823
16,2048,1,512,68.672
16,2048,1,1024,68.7263
16,2048,1,2048,69.963
16,2048,1,4096,126.454
16,2048,1,8192,240.982
16,2048,1,16384,471.724
16,2048,2,16,68.7253
16,2048,2,32,68.7573
16,2048,2,64,68.7787
16,2048,2,128,68.7897
16,2048,2,256,68.8433
16,2048,2,512,69.0027
16,2048,2,1024,68.8957
16,2048,2,2048,69.931
16,2048,2,4096,126.945
16,2048,2,8192,241.749
16,2048,2,16384,474.221
16,2048,4,16,68.768
16,2048,4,32,68.7573
16,2048,4,64,68.7577
16,2048,4,128,68.821
16,2048,4,256,69.0453
16,2048,4,512,69.4613
16,2048,4,1024,70.4107
16,2048,4,2048,71.0613
16,2048,4,4096,129.227
16,2048,4,8192,246.369
16,2048,4,16384,479.51
16,2048,8,16,74.3787
16,2048,8,32,74.39
16,2048,8,64,75.1787
16,2048,8,128,77.803
16,2048,8,256,82.2297
16,2048,8,512,89.1523
16,2048,8,1024,106.134
16,2048,8,2048,137.505
16,2048,8,4096,257.868
16,2048,8,8192,501.366
16,2048,8,16384,994.797
16,2048,16,16,84.7787
16,2048,16,32,85.237
16,2048,16,64,85.6007
16,2048,16,128,94.8477
16,2048,16,256,106.283
16,2048,16,512,131.051
16,2048,16,1024,177.132
16,2048,16,2048,276.033
16,2048,16,4096,554.946
16,2048,16,8192,1145.57
16,2048,16,16384,2260.19
16,2048,32,16,100.353
16,2048,32,32,101.333
16,2048,32,64,102.529
16,2048,32,128,122.262
16,2048,32,256,151.489
16,2048,32,512,214.539
16,2048,32,1024,332.577
16,2048,32,2048,607.148
16,2048,32,4096,1381.76
16,2048,32,8192,3031.49
16,2048,32,16384,5879.47
16,2048,64,16,133.376
16,2048,64,32,135.734
16,2048,64,64,139.275
16,2048,64,128,185.558
16,2048,64,256,294.305
16,2048,64,512,503.415
16,2048,64,1024,881.922
16,2048,64,2048,1789.63
16,2048,64,4096,3508.05
16,2048,64,8192,7168.18
16,2048,64,16384,14442.1
16,2048,128,16,198.123
16,2048,128,32,201.376
16,2048,128,64,208.021
16,2048,128,128,341.153
16,2048,128,256,548.737
16,2048,128,512,998.264
16,2048,128,1024,1894.75
16,2048,128,2048,3731.31
16,2048,128,4096,7386.74
16,2048,128,8192,14717.7
16,2048,128,16384,29372.2
16,4096,0,0,127.435
16,4096,1,16,126.038
16,4096,1,32,125.984
16,4096,1,64,125.973
16,4096,1,128,125.974
16,4096,1,256,126.048
16,4096,1,512,126.112
16,4096,1,1024,125.952
16,4096,1,2048,126.059
16,4096,1,4096,127.403
16,4096,1,8192,241.003
16,4096,1,16384,471.735
16,4096,2,16,125.995
16,4096,2,32,126.102
16,4096,2,64,126.091
16,4096,2,128,126.165
16,4096,2,256,126.218
16,4096,2,512,126.24
16,4096,2,1024,126.678
16,4096,2,2048,126.646
16,4096,2,4096,127.329
16,4096,2,8192,242.058
16,4096,2,16384,474.113
16,4096,4,16,126.144
16,4096,4,32,125.974
16,4096,4,64,126.027
16,4096,4,128,126.059
16,4096,4,256,126.411
16,4096,4,512,126.71
16,4096,4,1024,127.564
16,4096,4,2048,128.075
16,4096,4,4096,129.59
16,4096,4,8192,246.134
16,4096,4,16384,479.33
16,4096,8,16,129.654
16,4096,8,32,129.91
16,4096,8,64,131.233
16,4096,8,128,134.134
16,4096,8,256,137.526
16,4096,8,512,145.323
16,4096,8,1024,161.078
16,4096,8,2048,193.802
16,4096,8,4096,256.641
16,4096,8,8192,498.69
16,4096,8,16384,991.726
16,4096,16,16,139.83
16,4096,16,32,140.427
16,4096,16,64,140.854
16,4096,16,128,150.699
16,4096,16,256,161.568
16,4096,16,512,186.134
16,4096,16,1024,236.118
16,4096,16,2048,330.198
16,4096,16,4096,530.135
16,4096,16,8192,1124.9
16,4096,16,16384,2285.24
16,4096,32,16,155.798
16,4096,32,32,156.524
16,4096,32,64,157.771
16,4096,32,128,177.419
16,4096,32,256,206.688
16,4096,32,512,274.624
16,4096,32,1024,397.387
16,4096,32,2048,689.527
16,4096,32,4096,1335.97
16,4096,32,8192,2991.11
16,4096,32,16384,6008.37
16,4096,64,16,188.992
16,4096,64,32,191.243
16,4096,64,64,194.582
16,4096,64,128,243.883
16,4096,64,256,366.593
16,4096,64,512,585.335
16,4096,64,1024,997.4
16,4096,64,2048,1811.35
16,4096,64,4096,3509.64
16,4096,64,8192,7108.22
16,4096,64,16384,14392.5
16,4096,128,16,258.742
16,4096,128,32,262.198
16,4096,128,64,269.676
16,4096,128,128,402.838
16,4096,128,256,622.22
16,4096,128,512,1074.06
16,4096,128,1024,1957.63
16,4096,128,2048,3762.64
16,4096,128,4096,7412.25
16,4096,128,8192,14735.9
16,4096,128,16384,29386
16,8192,0,0,243.264
16,8192,1,16,241.558
16,8192,1,32,241.718
16,8192,1,64,241.579
16,8192,1,128,241.697
16,8192,1,256,241.707
16,8192,1,512,241.782
16,8192,1,1024,241.921
16,8192,1,2048,242.155
16,8192,1,4096,242.102
16,8192,1,8192,242.593
16,8192,1,16384,471.809
16,8192,2,16,241.686
16,8192,2,32,241.782
16,8192,2,64,241.76
16,8192,2,128,241.878
16,8192,2,256,241.899
16,8192,2,512,242.209
16,8192,2,1024,242.283
16,8192,2,2048,242.497
16,8192,2,4096,242.742
16,8192,2,8192,243.542
16,8192,2,16384,474.53
16,8192,4,16,241.814
16,8192,4,32,241.75
16,8192,4,64,241.792
16,8192,4,128,241.973
16,8192,4,256,242.166
16,8192,4,512,242.87
16,8192,4,1024,243.127
16,8192,4,2048,243.927
16,8192,4,4096,244.333
16,8192,4,8192,247.777
16,8192,4,16384,481.634
16,8192,8,16,242.955
16,8192,8,32,241.888
16,8192,8,64,242.006
16,8192,8,128,244.673
16,8192,8,256,250.122
16,8192,8,512,256.043
16,8192,8,1024,276.022
16,8192,8,2048,306.752
16,8192,8,4096,371.03
16,8192,8,8192,495.425
16,8192,8,16384,996.175
16,8192,16,16,249.772
16,8192,16,32,251.116
16,8192,16,64,251.552
16,8192,16,128,260.299
16,8192,16,256,271.84
16,8192,16,512,296.619
16,8192,16,1024,345.152
16,8192,16,2048,446.049
16,8192,16,4096,652.769
16,8192,16,8192,1097.9
16,8192,16,16384,2292.18
16,8192,32,16,265.846
16,8192,32,32,266.55
16,8192,32,64,267.874
16,8192,32,128,287.5
16,8192,32,256,316.94
16,8192,32,512,385.334
16,8192,32,1024,511.884
16,8192,32,2048,799.64
16,8192,32,4096,1442.29
16,8192,32,8192,2954.53
