pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=64,sr<=40%,kvB<=16k,kp=0,-0.0167,2
0,n<=64,sr<=40%,kvB<=1k,kp=0,-0.0043,2
0,n<=64,sr<=40%,kvB<=4k,kp=0,-0.0295,2
0,n<=64,sr<=5%,kvB<=16k,kp=0,0.0521,6
0,n<=64,sr<=5%,kvB<=1k,kp=0,0.04,6
0,n<=64,sr<=5%,kvB<=4k,kp=0,0.0517,6
0,n<=64,sr<=70%,kvB<=16k,kp=0,-0.1113,2
0,n<=64,sr<=70%,kvB<=1k,kp=0,-0.1428,2
0,n<=64,sr<=70%,kvB<=4k,kp=0,-0.133,2
0,n<=64,sr>70%,kvB<=16k,kp=0,-0.3674,4
0,n<=64,sr>70%,kvB<=1k,kp=0,-0.2779,4
0,n<=64,sr>70%,kvB<=4k,kp=0,-0.3489,4
0,n<=8,sr<=15%,kvB<=16k,kp=0,0.0564,2
0,n<=8,sr<=15%,kvB<=1k,kp=0,0.0143,2
0,n<=8,sr<=15%,kvB<=4k,kp=0,0.0401,2
0,n<=8,sr<=40%,kvB<=16k,kp=0,0.0195,4
0,n<=8,sr<=40%,kvB<=1k,kp=0,0.0421,4
0,n<=8,sr<=40%,kvB<=4k,kp=0,0.0071,4
0,n<=8,sr<=70%,kvB<=16k,kp=0,-0.0051,2
0,n<=8,sr<=70%,kvB<=1k,kp=0,-0.0738,2
0,n<=8,sr<=70%,kvB<=4k,kp=0,-0.0224,2
0,n<=8,sr>70%,kvB<=16k,kp=0,0.0283,4
0,n<=8,sr>70%,kvB<=1k,kp=0,-0.0225,4
0,n<=8,sr>70%,kvB<=4k,kp=0,0.2201,4
16,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0042,4
16,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0047,4
16,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0048,4
16,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0045,4
16,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0041,4
16,n<=128,sr<=15%,kvB<=16k,kp=0,0.0045,4
16,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0031,4
16,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0012,4
16,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0052,4
16,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0044,4
16,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0097,4
16,n<=128,sr<=15%,kvB<=1k,kp=0,0.0053,4
16,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0052,4
16,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0042,4
16,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0005,4
16,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0048,4
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0002,4
16,n<=128,sr<=15%,kvB<=4k,kp=0,0.0051,4
16,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0019,2
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0024,2
16,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0022,2
16,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0018,2
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0014,2
16,n<=128,sr<=40%,kvB<=16k,kp=0,0.0025,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,-0.0021,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,-0.0017,2
16,n<=128,sr<=40%,kvB<=1k,kp<=4k,-0.0009,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0003,2
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0021,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.0027,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.0011,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.0004,2
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.0001,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0002,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0023,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,0.0011,2
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.007,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0074,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0069,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.007,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.006,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.007,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0013,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0006,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0003,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0007,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0019,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0024,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0068,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0062,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0013,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0072,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0024,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0067,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0024,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.002,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0009,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0017,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.0,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0005,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0073,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0008,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0086,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0089,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0048,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0041,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0025,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0029,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,0.0003,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0041,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.0107,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0044,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.0127,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.012,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,0.0136,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.0114,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,0.0146,4
16,n<=128,sr>70%,kvB<=16k,kp=0,0.0118,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,0.021,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.0195,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.0332,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.0151,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0087,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.0211,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,0.0083,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,0.0111,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,0.0102,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,0.0093,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,0.006,4
16,n<=128,sr>70%,kvB<=4k,kp=0,0.0092,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.1516,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1428,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.1116,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.1534,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.0577,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.1614,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,-0.0188,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.0214,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,-0.0204,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1264,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,-0.0168,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.2086,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.148,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0775,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0314,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1463,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0375,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.1805,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.1335,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.1323,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.0927,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.1185,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.0627,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.1146,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.0488,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.0515,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,-0.0561,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.0812,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,-0.0445,4
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.1427,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1255,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1128,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.019,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1021,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.0264,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.0973,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.1044,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.0886,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.0157,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.1483,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.0871,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.1243,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.2452,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.1851,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.1539,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.013,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.185,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.0204,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.028,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.1387,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.1223,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.0157,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.1029,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.1282,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,0.6274,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.4985,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,0.4221,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,0.6274,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,0.6201,4
16,n<=16,sr>70%,kvB<=16k,kp=0,0.4689,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,0.0455,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,0.0735,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,0.2158,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.1144,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.2326,4
16,n<=16,sr>70%,kvB<=1k,kp=0,-0.0508,4
16,n<=16,sr>70%,kvB<=4k,kp<=1k,0.4944,4
16,n<=16,sr>70%,kvB<=4k,kp<=2k,0.7162,4
16,n<=16,sr>70%,kvB<=4k,kp<=4k,0.5958,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.4085,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,0.7327,4
16,n<=16,sr>70%,kvB<=4k,kp=0,0.4962,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9867,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.985,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9851,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9872,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9849,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9854,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.0438,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.4627,1
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.5382,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9796,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.2531,1
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9968,2
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.994,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.986,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.2302,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9927,2
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9947,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0754,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0792,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0558,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0769,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0733,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.0915,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0263,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0333,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.042,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0837,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0399,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.0939,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.1033,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0868,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0812,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0927,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0899,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.1083,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.1342,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.1374,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.1322,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.1388,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1349,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.1899,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0737,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0862,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1501,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1063,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.134,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.1061,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.2034,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.229,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.2559,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.1893,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.2477,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.2632,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.0566,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.0593,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.0585,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.0473,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0186,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.0559,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.002,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0046,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0018,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0659,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0028,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.0701,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0703,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0555,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.026,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0619,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0409,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.08,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.1771,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.2041,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.1882,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.2072,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.2472,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.2836,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,-0.065,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0961,2
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.1514,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0497,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.1765,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.0327,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.2849,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.3176,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.3196,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.2863,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.3435,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.5147,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,0.395,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,0.4417,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,0.5175,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,0.5613,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,0.5996,4
16,n<=32,sr>70%,kvB<=16k,kp=0,0.7497,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,0.8754,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,0.6975,4
16,n<=32,sr>70%,kvB<=1k,kp<=4k,0.8377,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.9411,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,0.8476,4
16,n<=32,sr>70%,kvB<=1k,kp=0,0.5687,4
16,n<=32,sr>70%,kvB<=4k,kp<=1k,1.1196,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.9369,4
16,n<=32,sr>70%,kvB<=4k,kp<=4k,1.3497,4
16,n<=32,sr>70%,kvB<=4k,kp<=512,0.9008,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,1.1577,4
16,n<=32,sr>70%,kvB<=4k,kp=0,1.2368,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.9749,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.9719,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.9723,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,0.974,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.9678,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.977,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,-0.0807,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,-0.0166,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,-0.1032,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.9095,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,-0.0328,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.9346,5
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.9741,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.9609,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.2096,2
16,n<=4,sr<=40%,kvB<=4k,kp<=512,0.9724,2
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.1908,2
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.9702,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.968,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.9758,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.972,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9733,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.9674,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.9767,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.6816,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.1318,1
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.3804,2
16,n<=4,sr<=70%,kvB<=1k,kp<=512,0.8911,2
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.1627,2
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.9025,4
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.9579,2
