prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,128,128,102.167
0,0,128,256,159.819
0,0,128,512,278.551
0,0,128,1024,515.481
0,0,128,2048,989.191
0,0,128,4096,1940.63
0,0,128,8192,3835.89
0,0,128,16384,7658.33
0,0,256,16,97.729
0,0,256,32,99.339
0,0,256,64,109.984
0,0,256,128,178.369
0,0,256,256,286.413
0,0,256,512,519.065
0,0,256,1024,978.791
0,0,256,2048,1905.72
0,0,256,4096,3753.53
0,0,256,8192,7471.11
0,0,256,16384,14888.2
16,0,0,0,12.4587
16,0,1,16,12.4903
16,0,1,32,12.587
16,0,1,64,12.5013
16,0,1,128,15.2537
16,0,1,256,18.848
16,0,1,512,25.9523
16,0,1,1024,40.64
16,0,1,2048,69.824
16,0,1,4096,128.267
16,0,1,8192,244.033
16,0,1,16384,476.737
16,0,2,16,17.7813
16,0,2,32,17.867
16,0,2,64,18.059
16,0,2,128,21.792
16,0,2,256,25.5893
16,0,2,512,32.8
16,0,2,1024,46.497
16,0,2,2048,74.7743
16,0,2,4096,131.734
16,0,2,8192,248.652
16,0,2,16384,481.784
16,0,4,16,18.2507
16,0,4,32,18.3893
16,0,4,64,18.507
16,0,4,128,24.4697
16,0,4,256,31.8297
16,0,4,512,46.475
16,0,4,1024,75.3497
16,0,4,2048,135.041
16,0,4,4096,253.11
16,0,4,8192,486.371
16,0,4,16384,954.79
16,0,8,16,28.5653
16,0,8,32,29.0667
16,0,8,64,29.4183
16,0,8,128,41.067
16,0,8,256,55.403
16,0,8,512,83.6273
16,0,8,1024,141.1
16,0,8,2048,256.428
16,0,8,4096,486.701
16,0,8,8192,947.034
16,0,8,16384,1876.01
16,0,16,16,44.629
16,0,16,32,45.408
16,0,16,64,46.1873
16,0,16,128,67.627
16,0,16,256,92.9067
16,0,16,512,142.785
16,0,16,1024,247.777
16,0,16,2048,454.051
16,0,16,4096,874.525
16,0,16,8192,1861.03
16,0,16,16384,4085.81
16,0,32,16,76.5233
16,0,32,32,78.1343
16,0,32,64,79.8087
16,0,32,128,120.395
16,0,32,256,170.902
16,0,32,512,277.175
16,0,32,1024,484.568
16,0,32,2048,1025.73
16,0,32,4096,2736.49
16,0,32,8192,5871.55
16,0,32,16384,11958.4
16,0,64,16,140.16
16,0,64,32,143.713
16,0,64,64,147.916
16,0,64,128,237.409
16,0,64,256,430.52
16,0,64,512,898.044
16,0,64,1024,1756.49
16,0,64,2048,3536.55
16,0,64,4096,7066.41
16,0,64,8192,14248.1
16,0,64,16384,28707.7
16,0,128,16,270.605
16,0,128,32,277.655
16,0,128,64,287.532
16,0,128,128,532.323
16,0,128,256,961.287
16,0,128,512,1876.31
16,0,128,1024,3704.48
16,0,128,2048,7366.78
16,0,128,4096,14686.6
16,0,128,8192,29325
16,0,128,16384,58608.9
16,16,0,0,12.619
16,16,1,16,12.7573
16,16,1,32,12.8643
16,16,1,64,12.7893
16,16,1,128,15.2313
16,16,1,256,18.8273
16,16,1,512,25.963
16,16,1,1024,40.6297
16,16,1,2048,69.8883
16,16,1,4096,128.332
16,16,1,8192,244.023
16,16,1,16384,477.091
16,16,2,16,18.1547
16,16,2,32,18.2187
16,16,2,64,18.3253
16,16,2,128,22.0267
16,16,2,256,25.8137
16,16,2,512,32.971
16,16,2,1024,46.8273
16,16,2,2048,75.094
16,16,2,4096,131.852
16,16,2,8192,248.866
16,16,2,16384,482.105
16,16,4,16,18.432
16,16,4,32,18.6663
16,16,4,64,18.965
16,16,4,128,24.4163
16,16,4,256,31.7863
16,16,4,512,46.4967
16,16,4,1024,74.8057
16,16,4,2048,134.924
16,16,4,4096,253.165
16,16,4,8192,486.968
16,16,4,16384,955.024
16,16,8,16,28.864
16,16,8,32,29.3443
16,16,8,64,29.8343
16,16,8,128,41.152
16,16,8,256,55.4137
16,16,8,512,83.3393
16,16,8,1024,140.79
16,16,8,2048,256.564
16,16,8,4096,486.029
16,16,8,8192,946.672
16,16,8,16384,1875.94
16,16,16,16,44.758
16,16,16,32,45.6537
16,16,16,64,46.6457
16,16,16,128,67.4677
16,16,16,256,92.8213
16,16,16,512,143.041
16,16,16,1024,248.13
16,16,16,2048,454.818
16,16,16,4096,875.44
16,16,16,8192,1977.08
16,16,16,16384,3946.26
16,16,32,16,76.5443
16,16,32,32,78.4433
16,16,32,64,80.502
16,16,32,128,120.235
16,16,32,256,171.041
16,16,32,512,277.74
16,16,32,1024,485.806
16,16,32,2048,1041.14
16,16,32,4096,2695.58
16,16,32,8192,5822.53
16,16,32,16384,11990.1
16,16,64,16,140.054
16,16,64,32,143.926
16,16,64,64,148.63
16,16,64,128,237.377
16,16,64,256,430.477
16,16,64,512,893.83
16,16,64,1024,1756.43
16,16,64,2048,3541.28
16,16,64,4096,7079.86
16,16,64,8192,14357.4
16,16,64,16384,28822.5
16,16,128,16,270.466
16,16,128,32,278.092
16,16,128,64,287.97
16,16,128,128,534.094
16,16,128,256,960.369
16,16,128,512,1880.25
16,16,128,1024,3704.12
16,16,128,2048,7367.79
16,16,128,4096,14691.3
16,16,128,8192,29326.3
16,16,128,16384,58597.5
16,32,0,0,12.768
16,32,1,16,12.8107
16,32,1,32,12.864
16,32,1,64,12.8427
16,32,1,128,15.2537
16,32,1,256,18.8693
16,32,1,512,25.9517
16,32,1,1024,40.543
16,32,1,2048,69.875
16,32,1,4096,128.203
16,32,1,8192,244.055
16,32,1,16384,476.932
16,32,2,16,18.3043
16,32,2,32,18.3147
16,32,2,64,18.4
16,32,2,128,22.197
16,32,2,256,25.7493
16,32,2,512,33.216
16,32,2,1024,47.136
16,32,2,2048,74.9447
16,32,2,4096,132.032
16,32,2,8192,248.716
16,32,2,16384,482.243
16,32,4,16,18.5173
16,32,4,32,18.7733
16,32,4,64,19.04
16,32,4,128,24.4267
16,32,4,256,31.7763
16,32,4,512,46.4433
16,32,4,1024,75.0933
16,32,4,2048,134.412
16,32,4,4096,253.196
16,32,4,8192,486.265
16,32,4,16384,954.588
16,32,8,16,28.9493
16,32,8,32,29.344
16,32,8,64,29.8987
16,32,8,128,41.0243
16,32,8,256,55.3707
16,32,8,512,83.542
16,32,8,1024,141.089
16,32,8,2048,256.066
16,32,8,4096,486.136
16,32,8,8192,946.672
16,32,8,16384,1878.3
16,32,16,16,44.832
16,32,16,32,45.6747
16,32,16,64,46.8587
16,32,16,128,67.5097
16,32,16,256,92.992
16,32,16,512,142.902
16,32,16,1024,247.895
16,32,16,2048,454.615
16,32,16,4096,883.269
16,32,16,8192,1859.22
16,32,16,16384,4227.51
16,32,32,16,76.5557
16,32,32,32,78.3683
16,32,32,64,80.4693
16,32,32,128,120.491
16,32,32,256,171.287
16,32,32,512,277.357
16,32,32,1024,489.336
16,32,32,2048,1097.07
16,32,32,4096,2770.58
16,32,32,8192,5814.61
16,32,32,16384,11745.9
16,32,64,16,140.203
16,32,64,32,143.82
16,32,64,64,148.545
16,32,64,128,237.367
16,32,64,256,434.712
16,32,64,512,902.842
16,32,64,1024,1749.75
16,32,64,2048,3545.07
16,32,64,4096,7065.34
16,32,64,8192,14259
16,32,64,16384,28767
16,32,128,16,270.605
16,32,128,32,277.666
16,32,128,64,288.215
16,32,128,128,536.163
16,32,128,256,960.283
16,32,128,512,1878.44
16,32,128,1024,3704.87
16,32,128,2048,7367.5
16,32,128,4096,14690.3
16,32,128,8192,29320.1
16,32,128,16384,58593.1
16,64,0,0,12.853
16,64,1,16,12.9067
16,64,1,32,12.9283
16,64,1,64,12.992
16,64,1,128,15.2853
16,64,1,256,18.8373
16,64,1,512,25.9947
16,64,1,1024,40.6293
16,64,1,2048,69.803
16,64,1,4096,128.214
16,64,1,8192,244.034
16,64,1,16384,477.134
16,64,2,16,18.347
16,64,2,32,18.56
16,64,2,64,18.613
16,64,2,128,22.1653
16,64,2,256,25.9417
16,64,2,512,33.056
16,64,2,1024,47.061
16,64,2,2048,74.8803
16,64,2,4096,132.118
16,64,2,8192,249.015
16,64,2,16384,482.253
16,64,4,16,18.5813
16,64,4,32,18.816
16,64,4,64,19.115
16,64,4,128,24.4483
16,64,4,256,31.7227
16,64,4,512,46.251
16,64,4,1024,75.1153
16,64,4,2048,134.699
16,64,4,4096,253.612
16,64,4,8192,486.371
16,64,4,16384,954.586
16,64,8,16,28.971
16,64,8,32,29.4407
16,64,8,64,29.974
16,64,8,128,41.1627
16,64,8,256,55.371
16,64,8,512,83.3067
16,64,8,1024,141.249
16,64,8,2048,256.769
16,64,8,4096,487.235
16,64,8,8192,939.793
16,64,8,16384,1875.32
16,64,16,16,44.8857
16,64,16,32,45.824
16,64,16,64,46.7947
16,64,16,128,67.4353
16,64,16,256,92.8317
16,64,16,512,142.987
16,64,16,1024,247.457
16,64,16,2048,453.816
16,64,16,4096,874.437
16,64,16,8192,1848
16,64,16,16384,4047.51
16,64,32,16,76.7043
16,64,32,32,78.5073
16,64,32,64,80.4057
16,64,32,128,120.876
16,64,32,256,171.148
16,64,32,512,277.942
16,64,32,1024,485.913
16,64,32,2048,1045.44
16,64,32,4096,2804.4
16,64,32,8192,5683.98
16,64,32,16384,11633.4
16,64,64,16,140.214
16,64,64,32,143.851
16,64,64,64,148.566
16,64,64,128,237.559
16,64,64,256,436.067
16,64,64,512,896.644
16,64,64,1024,1762.37
16,64,64,2048,3558.5
16,64,64,4096,7145.72
16,64,64,8192,14347.5
16,64,64,16384,28675.1
16,64,128,16,270.658
16,64,128,32,277.622
16,64,128,64,287.767
16,64,128,128,532.516
16,64,128,256,962.428
16,64,128,512,1878.55
16,64,128,1024,3704.96
16,64,128,2048,7369.16
16,64,128,4096,14680.7
16,64,128,8192,29329
16,64,128,16384,58596.8
16,128,0,0,16.1273
16,128,1,16,15.328
16,128,1,32,15.3497
16,128,1,64,15.296
16,128,1,128,16.3303
16,128,1,256,18.8907
16,128,1,512,26.059
16,128,1,1024,40.6723
16,128,1,2048,69.8883
16,128,1,4096,128.332
16,128,1,8192,244.055
16,128,1,16384,476.888
16,128,2,16,21.9203
16,128,2,32,21.952
16,128,2,64,22.2933
16,128,2,128,25.3657
16,128,2,256,29.2907
16,128,2,512,36.7683
16,128,2,1024,50.347
16,128,2,2048,78.4857
16,128,2,4096,135.084
16,128,2,8192,249.837
16,128,2,16384,483.225
16,128,4,16,23.403
16,128,4,32,23.4457
16,128,4,64,23.4987
16,128,4,128,25.5783
16,128,4,256,31.968
16,128,4,512,46.4217
16,128,4,1024,75.019
16,128,4,2048,134.539
16,128,4,4096,252.908
16,128,4,8192,487.225
16,128,4,16384,955.866
16,128,8,16,32.523
16,128,8,32,32.7463
16,128,8,64,33.312
16,128,8,128,42.9867
16,128,8,256,55.616
16,128,8,512,83.563
16,128,8,1024,140.363
16,128,8,2048,256.769
16,128,8,4096,486.435
16,128,8,8192,942.555
16,128,8,16384,1872.34
16,128,16,16,48.1817
16,128,16,32,49.035
16,128,16,64,49.9843
16,128,16,128,69.504
16,128,16,256,93.259
16,128,16,512,142.891
16,128,16,1024,253.548
16,128,16,2048,461.347
16,128,16,4096,884.548
16,128,16,8192,1895
16,128,16,16384,4246.11
16,128,32,16,79.5097
16,128,32,32,81.4197
16,128,32,64,82.9127
16,128,32,128,122.496
16,128,32,256,172.747
16,128,32,512,286.039
16,128,32,1024,501.24
16,128,32,2048,1080.84
16,128,32,4096,2825.56
16,128,32,8192,5879.88
16,128,32,16384,11864.4
16,128,64,16,142.507
16,128,64,32,145.91
16,128,64,64,149.601
16,128,64,128,240.577
16,128,64,256,436.269
16,128,64,512,912.102
16,128,64,1024,1769.56
16,128,64,2048,3582.09
16,128,64,4096,7062.51
16,128,64,8192,14275.7
16,128,64,16384,28821.5
16,128,128,16,271.681
16,128,128,32,279.436
16,128,128,64,288.951
16,128,128,128,535.961
16,128,128,256,966.374
16,128,128,512,1880.79
16,128,128,1024,3709.9
16,128,128,2048,7370.74
16,128,128,4096,14684.3
16,128,128,8192,29316.9
16,128,128,16384,58598.5
16,256,0,0,19.6803
16,256,1,16,18.8693
16,256,1,32,18.8587
16,256,1,64,18.902
16,256,1,128,18.9223
16,256,1,256,19.9257
16,256,1,512,26.0913
16,256,1,1024,40.7253
16,256,1,2048,69.888
16,256,1,4096,128.405
16,256,1,8192,244.065
16,256,1,16384,477.155
16,256,2,16,25.5253
16,256,2,32,25.6323
16,256,2,64,25.696
16,256,2,128,29.4937
16,256,2,256,33.1203
16,256,2,512,40.5013
16,256,2,1024,54.7633
16,256,2,2048,82.4747
16,256,2,4096,138.518
16,256,2,8192,251.778
16,256,2,16384,485.123
16,256,4,16,30.5383
16,256,4,32,30.7413
16,256,4,64,30.4323
16,256,4,128,30.6773
16,256,4,256,33.483
16,256,4,512,46.3253
16,256,4,1024,75.5633
16,256,4,2048,134.006
16,256,4,4096,252.609
16,256,4,8192,487.203
16,256,4,16384,954.395
16,256,8,16,36.0533
16,256,8,32,36.544
16,256,8,64,37.0027
16,256,8,128,46.422
16,256,8,256,57.718
16,256,8,512,83.8187
16,256,8,1024,139.798
16,256,8,2048,256.226
16,256,8,4096,485.773
16,256,8,8192,948.358
16,256,8,16384,1887.6
16,256,16,16,52.0643
16,256,16,32,52.8747
16,256,16,64,53.782
16,256,16,128,72.7147
16,256,16,256,95.2327
16,256,16,512,143.297
16,256,16,1024,255.042
16,256,16,2048,474.562
16,256,16,4096,922.085
16,256,16,8192,1937.94
16,256,16,16384,4153.62
16,256,32,16,83.6057
16,256,32,32,85.4193
16,256,32,64,87.0297
16,256,32,128,124.896
16,256,32,256,176.46
16,256,32,512,290.157
16,256,32,1024,532.313
16,256,32,2048,1173.01
16,256,32,4096,2778.34
16,256,32,8192,5734.17
16,256,32,16384,11574.5
16,256,64,16,146.22
16,256,64,32,149.686
16,256,64,64,153.846
16,256,64,128,241.057
16,256,64,256,440.696
16,256,64,512,906.469
16,256,64,1024,1789.57
16,256,64,2048,3573.44
16,256,64,4096,7127.33
16,256,64,8192,14424.1
16,256,64,16384,28846
16,256,128,16,272.61
16,256,128,32,280.141
16,256,128,64,290.604
16,256,128,128,545.07
16,256,128,256,970.567
16,256,128,512,1884.15
16,256,128,1024,3712.61
16,256,128,2048,7372.49
16,256,128,4096,14696.2
16,256,128,8192,29340.7
16,256,128,16384,58594.8
16,512,0,0,26.7307
16,512,1,16,26.0373
16,512,1,32,26.027
16,512,1,64,25.9843
16,512,1,128,26.1123
16,512,1,256,26.0917
16,512,1,512,26.9867
16,512,1,1024,40.832
16,512,1,2048,70.0163
16,512,1,4096,128.353
16,512,1,8192,244.353
16,512,1,16384,477.165
16,512,2,16,32.384
16,512,2,32,32.459
16,512,2,64,32.6507
16,512,2,128,36.0323
16,512,2,256,40.1813
16,512,2,512,47.563
16,512,2,1024,61.793
16,512,2,2048,90.0913
16,512,2,4096,145.995
16,512,2,8192,257.452
16,512,2,16384,488.216
16,512,4,16,37.675
16,512,4,32,37.7067
16,512,4,64,37.8563
16,512,4,128,44.544
16,512,4,256,44.5973
16,512,4,512,48.1817
16,512,4,1024,75.3287
16,512,4,2048,132.726
16,512,4,4096,252.652
16,512,4,8192,486.04
16,512,4,16384,954.789
16,512,8,16,43.35
16,512,8,32,43.936
16,512,8,64,44.3203
16,512,8,128,53.7073
16,512,8,256,64.353
16,512,8,512,86.1017
16,512,8,1024,140.257
16,512,8,2048,256.364
16,512,8,4096,488.728
16,512,8,8192,957.989
16,512,8,16384,1895.25
16,512,16,16,61.408
16,512,16,32,61.8463
16,512,16,64,62.187
16,512,16,128,80.1813
16,512,16,256,102.059
16,512,16,512,145.921
16,512,16,1024,249.901
16,512,16,2048,510.733
16,512,16,4096,991.781
16,512,16,8192,2110.55
16,512,16,16384,4697.32
16,512,32,16,93.0883
16,512,32,32,94.2833
16,512,32,64,95.4453
16,512,32,128,133.601
16,512,32,256,181.442
16,512,32,512,298.124
16,512,32,1024,574.777
16,512,32,2048,1304.39
16,512,32,4096,2911.26
16,512,32,8192,5982.06
16,512,32,16384,12442.9
16,512,64,16,154.987
16,512,64,32,158.284
16,512,64,64,162.411
16,512,64,128,246.604
16,512,64,256,452.739
16,512,64,512,911.366
16,512,64,1024,1809.75
16,512,64,2048,3603.38
16,512,64,4096,7162.34
16,512,64,8192,14357.1
16,512,64,16384,28939
16,512,128,16,280.919
16,512,128,32,288.311
16,512,128,64,298.337
16,512,128,128,554.19
16,512,128,256,976.391
16,512,128,512,1892.96
16,512,128,1024,3719.52
16,512,128,2048,7380.28
16,512,128,4096,14698.6
16,512,128,8192,29332.8
16,512,128,16384,58624.8
16,1024,0,0,41.0667
16,1024,1,16,40.1817
16,1024,1,32,40.1923
16,1024,1,64,40.2563
16,1024,1,128,40.32
16,1024,1,256,40.1813
16,1024,1,512,40.373
16,1024,1,1024,41.43
16,1024,1,2048,70.219
16,1024,1,4096,128.577
16,1024,1,8192,244.416
16,1024,1,16384,477.432
16,1024,2,16,46.4637
16,1024,2,32,46.3257
16,1024,2,64,46.432
16,1024,2,128,50.0697
16,1024,2,256,53.9093
16,1024,2,512,61.4723
16,1024,2,1024,76.15
16,1024,2,2048,105.302
16,1024,2,4096,161.099
16,1024,2,8192,272.492
16,1024,2,16384,497.316
16,1024,4,16,51.3927
16,1024,4,32,51.744
16,1024,4,64,51.9467
16,1024,4,128,58.3687
16,1024,4,256,65.6217
16,1024,4,512,72.7577
16,1024,4,1024,77.5263
16,1024,4,2048,133.227
16,1024,4,4096,253.196
16,1024,4,8192,487.31
16,1024,4,16384,956.411
16,1024,8,16,57.3447
16,1024,8,32,57.665
16,1024,8,64,58.1337
16,1024,8,128,68.0213
16,1024,8,256,79.0827
16,1024,8,512,99.936
16,1024,8,1024,144.129
16,1024,8,2048,255.362
16,1024,8,4096,492.12
16,1024,8,8192,1000.44
16,1024,8,16384,2043.64
16,1024,16,16,77.779
16,1024,16,32,78.6563
16,1024,16,64,79.5313
16,1024,16,128,99.6693
16,1024,16,256,117.004
16,1024,16,512,159.499
16,1024,16,1024,250.508
16,1024,16,2048,477.962
16,1024,16,4096,1074.11
16,1024,16,8192,2403.36
16,1024,16,16384,5117.5
16,1024,32,16,109.942
16,1024,32,32,111.745
16,1024,32,64,113.323
16,1024,32,128,153.473
16,1024,32,256,198.519
16,1024,32,512,310.775
16,1024,32,1024,539.045
16,1024,32,2048,1375.15
16,1024,32,4096,3066.21
16,1024,32,8192,6229.15
16,1024,32,16384,12744.4
16,1024,64,16,173.334
16,1024,64,32,176.844
16,1024,64,64,181.132
16,1024,64,128,266.273
16,1024,64,256,481.208
16,1024,64,512,937.104
16,1024,64,1024,1783.42
16,1024,64,2048,3618.18
16,1024,64,4096,7177.99
16,1024,64,8192,14464.9
16,1024,64,16384,28906.3
16,1024,128,16,299.917
16,1024,128,32,306.37
16,1024,128,64,316.898
16,1024,128,128,575.098
16,1024,128,256,993.124
16,1024,128,512,1907.4
16,1024,128,1024,3734.74
16,1024,128,2048,7395.51
16,1024,128,4096,14724
16,1024,128,8192,29361.1
16,1024,128,16384,58625.3
16,2048,0,0,69.8133
16,2048,1,16,68.8427
16,2048,1,32,68.7897
16,2048,1,64,68.8103
16,2048,1,128,68.9713
16,2048,1,256,68.833
16,2048,1,512,69.0353
16,2048,1,1024,68.9283
16,2048,1,2048,70.2617
16,2048,1,4096,128.716
16,2048,1,8192,244.502
16,2048,1,16384,477.464
16,2048,2,16,74.4113
16,2048,2,32,74.4853
16,2048,2,64,74.315
16,2048,2,128,77.6433
16,2048,2,256,81.921
16,2048,2,512,89.0787
16,2048,2,1024,105.11
16,2048,2,2048,135.468
16,2048,2,4096,196.972
16,2048,2,8192,316.354
16,2048,2,16384,552.399
16,2048,4,16,79.531
16,2048,4,32,79.1577
16,2048,4,64,79.339
16,2048,4,128,86.251
16,2048,4,256,93.206
16,2048,4,512,107.19
16,2048,4,1024,128.768
16,2048,4,2048,137.067
16,2048,4,4096,252.877
16,2048,4,8192,487.918
16,2048,4,16384,957.656
16,2048,8,16,85.2167
16,2048,8,32,85.7713
16,2048,8,64,86.3687
16,2048,8,128,95.7547
16,2048,8,256,107.222
16,2048,8,512,128.673
16,2048,8,1024,171.542
16,2048,8,2048,261.441
16,2048,8,4096,490.264
16,2048,8,8192,1006.37
16,2048,8,16384,2038.37
16,2048,16,16,105.665
16,2048,16,32,106.816
16,2048,16,64,107.638
16,2048,16,128,129.718
16,2048,16,256,155.382
16,2048,16,512,190.498
16,2048,16,1024,277.505
16,2048,16,2048,459.449
16,2048,16,4096,1033.37
16,2048,16,8192,2390.88
16,2048,16,16384,4847.41
16,2048,32,16,142.668
16,2048,32,32,144.566
16,2048,32,64,146.806
16,2048,32,128,185.676
16,2048,32,256,237.367
16,2048,32,512,342.487
16,2048,32,1024,594.392
16,2048,32,2048,1205.07
16,2048,32,4096,3088.1
16,2048,32,8192,6154.92
16,2048,32,16384,12472
16,2048,64,16,209.089
16,2048,64,32,212.727
16,2048,64,64,215.82
16,2048,64,128,303.393
16,2048,64,256,546.756
16,2048,64,512,990.875
16,2048,64,1024,1834.5
16,2048,64,2048,3614.41
16,2048,64,4096,7197.27
16,2048,64,8192,14468.1
16,2048,64,16384,28867.4
16,2048,128,16,335.768
16,2048,128,32,342.691
16,2048,128,64,354.647
16,2048,128,128,620.826
16,2048,128,256,1044.31
16,2048,128,512,1950.89
16,2048,128,1024,3764.04
16,2048,128,2048,7426.72
16,2048,128,4096,14752.6
16,2048,128,8192,29389.1
16,2048,128,16384,58656.7
16,4096,0,0,127.126
16,4096,1,16,126.284
16,4096,1,32,126.188
16,4096,1,64,126.155
16,4096,1,128,126.251
16,4096,1,256,126.326
16,4096,1,512,126.294
16,4096,1,1024,126.401
16,4096,1,2048,126.582
16,4096,1,4096,128.651
16,4096,1,8192,244.631
16,4096,1,16384,477.539
16,4096,2,16,130.177
16,4096,2,32,130.657
16,4096,2,64,130.326
16,4096,2,128,133.259
16,4096,2,256,137.451
16,4096,2,512,145.015
16,4096,2,1024,160.065
16,4096,2,2048,194.422
16,4096,2,4096,255.681
16,4096,2,8192,373.698
16,4096,2,16384,611.257
16,4096,4,16,135.286
16,4096,4,32,135.584
16,4096,4,64,134.71
16,4096,4,128,142.005
16,4096,4,256,149.473
16,4096,4,512,163.873
16,4096,4,1024,191.66
16,4096,4,2048,241.366
16,4096,4,4096,255.02
16,4096,4,8192,485.602
16,4096,4,16384,958.983
16,4096,8,16,141.131
16,4096,8,32,141.846
16,4096,8,64,142.145
16,4096,8,128,151.862
16,4096,8,256,162.678
16,4096,8,512,184.342
16,4096,8,1024,229.752
16,4096,8,2048,316.567
16,4096,8,4096,493.869
16,4096,8,8192,995.91
16,4096,8,16384,2048.39
16,4096,16,16,161.259
16,4096,16,32,162.572
16,4096,16,64,162.732
16,4096,16,128,186.113
16,4096,16,256,211.895
16,4096,16,512,265.655
16,4096,16,1024,364.323
16,4096,16,2048,515.896
16,4096,16,4096,890.825
16,4096,16,8192,2495.43
16,4096,16,16384,5035.42
16,4096,32,16,202.721
16,4096,32,32,203.98
16,4096,32,64,205.995
16,4096,32,128,253.164
16,4096,32,256,303.17
16,4096,32,512,425.443
16,4096,32,1024,692.997
16,4096,32,2048,1416.38
16,4096,32,4096,2972.43
16,4096,32,8192,6277.71
16,4096,32,16384,12562.7
16,4096,64,16,275.97
16,4096,64,32,279.063
16,4096,64,64,281.591
16,4096,64,128,372.345
16,4096,64,256,638.671
16,4096,64,512,1095.1
16,4096,64,1024,1960.3
16,4096,64,2048,3686.52
16,4096,64,4096,7252.28
16,4096,64,8192,14542.2
16,4096,64,16384,29003.7
16,4096,128,16,406.946
16,4096,128,32,413.773
16,4096,128,64,427
16,4096,128,128,702.99
16,4096,128,256,1139.11
16,4096,128,512,2053.01
16,4096,128,1024,3852.63
16,4096,128,2048,7484.06
16,4096,128,4096,14805.2
16,4096,128,8192,29465.9
16,4096,128,16384,58728.2
16,8192,0,0,242.892
16,8192,1,16,241.931
16,8192,1,32,241.942
16,8192,1,64,242.017
16,8192,1,128,242.05
16,8192,1,256,242.114
16,8192,1,512,242.188
16,8192,1,1024,242.306
16,8192,1,2048,242.274
16,8192,1,4096,242.465
16,8192,1,8192,244.961
16,8192,1,16384,477.688
16,8192,2,16,245.986
16,8192,2,32,245.186
16,8192,2,64,245.239
16,8192,2,128,247.084
16,8192,2,256,249.101
16,8192,2,512,256.236
16,8192,2,1024,271.852
16,8192,2,2048,305.527
16,8192,2,4096,371.447
16,8192,2,8192,491.981
16,8192,2,16384,732.613
16,8192,4,16,246.711
16,8192,4,32,248.119
16,8192,4,64,247.094
16,8192,4,128,252.876
16,8192,4,256,261.559
16,8192,4,512,274.977
16,8192,4,1024,303.106
16,8192,4,2048,363.692
16,8192,4,4096,480.184
16,8192,4,8192,488.503
16,8192,4,16384,949.105
16,8192,8,16,252.257
16,8192,8,32,254.199
16,8192,8,64,255.212
16,8192,8,128,263.638
16,8192,8,256,274.999
16,8192,8,512,297.409
16,8192,8,1024,341.282
16,8192,8,2048,433.848
16,8192,8,4096,604.773
16,8192,8,8192,955.644
16,8192,8,16384,2032.17
16,8192,16,16,271.767
16,8192,16,32,272.962
16,8192,16,64,274.072
16,8192,16,128,295.863
16,8192,16,256,322.849
16,8192,16,512,376.29
16,8192,16,1024,487.939
16,8192,16,2048,692.164
16,8192,16,4096,1017.58
16,8192,16,8192,2223.09
16,8192,16,16384,5081.84
16,8192,32,16,312.898
16,8192,32,32,314.295
16,8192,32,64,315.948
16,8192,32,128,365.08
16,8192,32,256,426.713
16,8192,32,512,559.182
16,8192,32,1024,842.692
16,8192,32,2048,1575.77
16,8192,32,4096,3201.64
16,8192,32,8192,6122.88
16,8192,32,16384,12785.3
16,8192,64,16,391.149
