prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,32,64,512,910.578
16,32,64,1024,1770.36
16,32,64,2048,3600.08
16,32,64,4096,7137.95
16,32,64,8192,14456.6
16,32,64,16384,29056.9
16,32,128,16,273.437
16,32,128,32,279.88
16,32,128,64,290.046
16,32,128,128,534.267
16,32,128,256,963.177
16,32,128,512,1887.88
16,32,128,1024,3710.59
16,32,128,2048,7376.23
16,32,128,4096,14692.2
16,32,128,8192,29342.2
16,32,128,16384,58610.3
16,64,0,0,13.0883
16,64,1,16,13.0453
16,64,1,32,13.0997
16,64,1,64,13.1733
16,64,1,128,15.3283
16,64,1,256,18.827
16,64,1,512,25.91
16,64,1,1024,40.0653
16,64,1,2048,68.9413
16,64,1,4096,126.586
16,64,1,8192,240.946
16,64,1,16384,471.214
16,64,2,16,18.667
16,64,2,32,18.6887
16,64,2,64,18.923
16,64,2,128,22.5713
16,64,2,256,26.145
16,64,2,512,33.164
16,64,2,1024,47.1267
16,64,2,2048,75.33
16,64,2,4096,131.331
16,64,2,8192,246.589
16,64,2,16384,479.128
16,64,4,16,18.8267
16,64,4,32,19.0933
16,64,4,64,19.532
16,64,4,128,24.3637
16,64,4,256,31.6703
16,64,4,512,46.3907
16,64,4,1024,75.0633
16,64,4,2048,134.511
16,64,4,4096,252.082
16,64,4,8192,489.038
16,64,4,16384,960.518
16,64,8,16,29.3453
16,64,8,32,29.921
16,64,8,64,30.4433
16,64,8,128,41.2597
16,64,8,256,55.5963
16,64,8,512,84.312
16,64,8,1024,142.703
16,64,8,2048,260.007
16,64,8,4096,496.974
16,64,8,8192,994.77
16,64,8,16384,2061.3
16,64,16,16,45.1113
16,64,16,32,45.9967
16,64,16,64,47.126
16,64,16,128,67.9593
16,64,16,256,93.2187
16,64,16,512,144.345
16,64,16,1024,254.962
16,64,16,2048,468.674
16,64,16,4096,1011.7
16,64,16,8192,2302.27
16,64,16,16384,4795.91
16,64,32,16,76.8663
16,64,32,32,78.84
16,64,32,64,80.6207
16,64,32,128,121.838
16,64,32,256,176.197
16,64,32,512,315.134
16,64,32,1024,590.267
16,64,32,2048,1332.57
16,64,32,4096,3115.09
16,64,32,8192,6406.09
16,64,32,16384,12846.1
16,64,64,16,140.985
16,64,64,32,145.231
16,64,64,64,151.642
16,64,64,128,241.479
16,64,64,256,441.89
16,64,64,512,908.282
16,64,64,1024,1785.42
16,64,64,2048,3571.33
16,64,64,4096,7193.2
16,64,64,8192,14490.7
16,64,64,16384,29033.4
16,64,128,16,273.458
16,64,128,32,279.837
16,64,128,64,289.832
16,64,128,128,530.959
16,64,128,256,962.887
16,64,128,512,1887.6
16,64,128,1024,3714.07
16,64,128,2048,7377.01
16,64,128,4096,14691.4
16,64,128,8192,29344.4
16,64,128,16384,58623.3
16,128,0,0,16.534
16,128,1,16,15.4563
16,128,1,32,15.499
16,128,1,64,15.52
16,128,1,128,16.3523
16,128,1,256,18.955
16,128,1,512,25.9417
16,128,1,1024,40.1613
16,128,1,2048,69.0367
16,128,1,4096,126.542
16,128,1,8192,240.977
16,128,1,16384,471.529
16,128,2,16,22.1023
16,128,2,32,22.2403
16,128,2,64,22.5283
16,128,2,128,25.3663
16,128,2,256,29.59
16,128,2,512,36.6197
16,128,2,1024,50.668
16,128,2,2048,78.946
16,128,2,4096,135.139
16,128,2,8192,248.229
16,128,2,16384,480.319
16,128,4,16,23.5847
16,128,4,32,23.6577
16,128,4,64,23.5947
16,128,4,128,25.6313
16,128,4,256,31.7857
16,128,4,512,46.452
16,128,4,1024,75.3363
16,128,4,2048,134.32
16,128,4,4096,252.035
16,128,4,8192,490.002
16,128,4,16384,959.458
16,128,8,16,32.7033
16,128,8,32,33.087
16,128,8,64,33.717
16,128,8,128,43.0173
16,128,8,256,55.8387
16,128,8,512,84.0833
16,128,8,1024,142.759
16,128,8,2048,261.634
16,128,8,4096,496.454
16,128,8,8192,998.412
16,128,8,16384,2058.73
16,128,16,16,48.4253
16,128,16,32,49.332
16,128,16,64,50.2813
16,128,16,128,69.566
16,128,16,256,93.5113
16,128,16,512,144.07
16,128,16,1024,260.376
16,128,16,2048,486.407
16,128,16,4096,993.492
16,128,16,8192,2315.24
16,128,16,16384,4948.71
16,128,32,16,80.0183
16,128,32,32,81.7683
16,128,32,64,83.4747
16,128,32,128,123.932
16,128,32,256,179.323
16,128,32,512,312.322
16,128,32,1024,602.884
16,128,32,2048,1322.65
16,128,32,4096,3243.16
16,128,32,8192,6473.04
16,128,32,16384,12986.8
16,128,64,16,143.26
16,128,64,32,146.929
16,128,64,64,151.974
16,128,64,128,245.177
16,128,64,256,440.404
16,128,64,512,917.926
16,128,64,1024,1783.69
16,128,64,2048,3580.98
16,128,64,4096,7215.53
16,128,64,8192,14500.5
16,128,64,16384,29017.1
16,128,128,16,274.712
16,128,128,32,281.187
16,128,128,64,291.245
16,128,128,128,542.396
16,128,128,256,967.557
16,128,128,512,1893.25
16,128,128,1024,3712.56
16,128,128,2048,7378.67
16,128,128,4096,14700.1
16,128,128,8192,29341.3
16,128,128,16384,58604
16,256,0,0,19.9143
16,256,1,16,18.986
16,256,1,32,19.071
16,256,1,64,19.0613
16,256,1,128,19.0397
16,256,1,256,19.7967
16,256,1,512,25.9513
16,256,1,1024,40.2127
16,256,1,2048,69.0113
16,256,1,4096,126.557
16,256,1,8192,241.049
16,256,1,16384,471.733
16,256,2,16,25.6203
16,256,2,32,25.802
16,256,2,64,25.909
16,256,2,128,28.9797
16,256,2,256,32.6607
16,256,2,512,40.447
16,256,2,1024,54.3977
16,256,2,2048,82.5683
16,256,2,4096,138.492
16,256,2,8192,250.308
16,256,2,16384,482.43
16,256,4,16,30.644
16,256,4,32,30.6557
16,256,4,64,30.6447
16,256,4,128,30.9217
16,256,4,256,33.109
16,256,4,512,46.5157
16,256,4,1024,75.2837
16,256,4,2048,134.599
16,256,4,4096,252.569
16,256,4,8192,489.309
16,256,4,16384,959.42
16,256,8,16,36.351
16,256,8,32,36.8203
16,256,8,64,37.1723
16,256,8,128,46.6547
16,256,8,256,57.6937
16,256,8,512,84.5737
16,256,8,1024,142.631
16,256,8,2048,265.657
16,256,8,4096,501.437
16,256,8,8192,1018.64
16,256,8,16384,2059.5
16,256,16,16,52.286
16,256,16,32,53.1183
16,256,16,64,54.3557
16,256,16,128,73.2567
16,256,16,256,95.3787
16,256,16,512,144.636
16,256,16,1024,275.79
16,256,16,2048,500.563
16,256,16,4096,1058.14
16,256,16,8192,2386.52
16,256,16,16384,4824.07
16,256,32,16,83.9443
16,256,32,32,85.8113
16,256,32,64,87.7633
16,256,32,128,126.183
16,256,32,256,182.331
16,256,32,512,314.552
16,256,32,1024,621.808
16,256,32,2048,1383.84
16,256,32,4096,3020.96
16,256,32,8192,6216.56
16,256,32,16384,12865.9
16,256,64,16,147.281
16,256,64,32,150.791
16,256,64,64,155.356
16,256,64,128,246.095
16,256,64,256,447.722
16,256,64,512,918.644
16,256,64,1024,1799.72
16,256,64,2048,3599.8
16,256,64,4096,7163.84
16,256,64,8192,14448.7
16,256,64,16384,29085.3
16,256,128,16,276.047
16,256,128,32,282.842
16,256,128,64,293.028
16,256,128,128,540.062
16,256,128,256,969.076
16,256,128,512,1893.73
16,256,128,1024,3717.16
16,256,128,2048,7395.81
16,256,128,4096,14689.6
16,256,128,8192,29348.6
16,256,128,16384,58618.5
16,512,0,0,26.9537
16,512,1,16,26.0897
16,512,1,32,26.1007
16,512,1,64,26.1113
16,512,1,128,26.1327
16,512,1,256,26.0893
16,512,1,512,26.89
16,512,1,1024,40.298
16,512,1,2048,69.1823
16,512,1,4096,126.557
16,512,1,8192,241.158
16,512,1,16384,471.67
16,512,2,16,32.511
16,512,2,32,32.575
16,512,2,64,32.6503
16,512,2,128,36.159
16,512,2,256,39.967
16,512,2,512,47.263
16,512,2,1024,62.9747
16,512,2,2048,91.4643
16,512,2,4096,147.325
16,512,2,8192,257.925
16,512,2,16384,486.271
16,512,4,16,37.6737
16,512,4,32,37.802
16,512,4,64,38.0577
16,512,4,128,44.5003
16,512,4,256,45.2043
16,512,4,512,48.1907
16,512,4,1024,75.4647
16,512,4,2048,133.426
16,512,4,4096,253.541
16,512,4,8192,489.674
16,512,4,16384,962.57
16,512,8,16,43.4977
16,512,8,32,44.031
16,512,8,64,44.6707
16,512,8,128,53.6953
16,512,8,256,64.532
16,512,8,512,86.6007
16,512,8,1024,141.149
16,512,8,2048,268.304
16,512,8,4096,548.372
16,512,8,8192,1062.5
16,512,8,16384,2108.91
16,512,16,16,61.5457
16,512,16,32,61.9607
16,512,16,64,62.6657
16,512,16,128,80.7233
16,512,16,256,101.801
16,512,16,512,147.932
16,512,16,1024,255.663
16,512,16,2048,543.764
16,512,16,4096,1239.2
16,512,16,8192,2507.32
16,512,16,16384,5344.69
16,512,32,16,93.3527
16,512,32,32,94.7927
16,512,32,64,96.0293
16,512,32,128,134.984
16,512,32,256,188.604
16,512,32,512,322.244
16,512,32,1024,634.406
16,512,32,2048,1520
16,512,32,4096,3253.05
16,512,32,8192,6610.48
16,512,32,16384,13336.2
16,512,64,16,155.644
16,512,64,32,159.89
16,512,64,64,164.338
16,512,64,128,251.899
16,512,64,256,456.684
16,512,64,512,916.909
16,512,64,1024,1808.11
16,512,64,2048,3624.65
16,512,64,4096,7211.72
16,512,64,8192,14524.6
16,512,64,16384,29105.7
16,512,128,16,283.781
16,512,128,32,290.063
16,512,128,64,300.932
16,512,128,128,550.623
16,512,128,256,975.832
16,512,128,512,1903.9
16,512,128,1024,3725.3
16,512,128,2048,7387.6
16,512,128,4096,14709.2
16,512,128,8192,29366.6
16,512,128,16384,58620.6
16,1024,0,0,41.2467
16,1024,1,16,40.2443
16,1024,1,32,40.191
16,1024,1,64,40.373
16,1024,1,128,40.2233
16,1024,1,256,40.3613
16,1024,1,512,40.469
16,1024,1,1024,41.2043
16,1024,1,2048,69.2683
16,1024,1,4096,126.653
16,1024,1,8192,241.158
16,1024,1,16384,471.531
16,1024,2,16,46.4203
16,1024,2,32,46.495
16,1024,2,64,46.591
16,1024,2,128,49.951
16,1024,2,256,53.7477
16,1024,2,512,61.7163
16,1024,2,1024,77.012
16,1024,2,2048,109.257
16,1024,2,4096,168.562
16,1024,2,8192,286.437
16,1024,2,16384,506.913
16,1024,4,16,51.668
16,1024,4,32,51.5083
16,1024,4,64,52.0097
16,1024,4,128,58.7083
16,1024,4,256,65.4063
16,1024,4,512,74.0153
16,1024,4,1024,78.324
16,1024,4,2048,133.917
16,1024,4,4096,253.765
16,1024,4,8192,492.471
16,1024,4,16384,968.014
16,1024,8,16,57.3857
16,1024,8,32,57.9727
16,1024,8,64,58.6973
16,1024,8,128,68.4573
16,1024,8,256,78.964
16,1024,8,512,100.478
16,1024,8,1024,145.896
16,1024,8,2048,261.584
16,1024,8,4096,550.87
16,1024,8,8192,1118.16
16,1024,8,16384,2269.6
16,1024,16,16,78.1633
16,1024,16,32,78.6867
16,1024,16,64,79.935
16,1024,16,128,100.062
16,1024,16,256,116.936
16,1024,16,512,161.885
16,1024,16,1024,258.672
16,1024,16,2048,509.409
16,1024,16,4096,1278.12
16,1024,16,8192,2674.73
16,1024,16,16384,5498.85
16,1024,32,16,110.782
16,1024,32,32,112.137
16,1024,32,64,114.174
16,1024,32,128,154.237
16,1024,32,256,206.397
16,1024,32,512,341.977
16,1024,32,1024,587.413
16,1024,32,2048,1468.63
16,1024,32,4096,3338.89
16,1024,32,8192,6560.47
16,1024,32,16384,13411.9
16,1024,64,16,174.247
16,1024,64,32,178.397
16,1024,64,64,182.066
16,1024,64,128,271.333
16,1024,64,256,487.384
16,1024,64,512,941.113
16,1024,64,1024,1811.06
16,1024,64,2048,3618.3
16,1024,64,4096,7254.67
16,1024,64,8192,14523.3
16,1024,64,16384,29080.8
16,1024,128,16,302.992
16,1024,128,32,308.261
16,1024,128,64,319.13
16,1024,128,128,568.865
16,1024,128,256,993.669
16,1024,128,512,1916.03
16,1024,128,1024,3738.06
16,1024,128,2048,7405.93
16,1024,128,4096,14724.7
16,1024,128,8192,29376.4
16,1024,128,16384,58639.8
16,2048,0,0,69.919
16,2048,1,16,68.884
16,2048,1,32,68.788
16,2048,1,64,68.895
16,2048,1,128,68.8843
16,2048,1,256,68.959
16,2048,1,512,69.0337
16,2048,1,1024,69.1507
16,2048,1,2048,70.1207
16,2048,1,4096,126.74
16,2048,1,8192,241.179
16,2048,1,16384,472.055
16,2048,2,16,73.983
16,2048,2,32,74.0253
16,2048,2,64,74.4947
16,2048,2,128,77.705
16,2048,2,256,81.5983
16,2048,2,512,89.5877
16,2048,2,1024,105.641
16,2048,2,2048,136.563
16,2048,2,4096,197.436
16,2048,2,8192,315.472
16,2048,2,16384,556.834
16,2048,4,16,79.1773
16,2048,4,32,79.305
16,2048,4,64,79.9777
16,2048,4,128,86.42
16,2048,4,256,93.449
16,2048,4,512,107.902
16,2048,4,1024,130.174
16,2048,4,2048,137.385
16,2048,4,4096,253.671
16,2048,4,8192,492.035
16,2048,4,16384,967.696
16,2048,8,16,85.3
16,2048,8,32,85.684
16,2048,8,64,86.4943
16,2048,8,128,95.9557
16,2048,8,256,106.974
16,2048,8,512,129.363
16,2048,8,1024,173.693
16,2048,8,2048,262.46
16,2048,8,4096,517.964
16,2048,8,8192,1106.67
16,2048,8,16384,2320.81
16,2048,16,16,106.036
16,2048,16,32,106.921
16,2048,16,64,108.585
16,2048,16,128,130.6
16,2048,16,256,155.528
16,2048,16,512,197.159
16,2048,16,1024,287.344
16,2048,16,2048,473.048
16,2048,16,4096,1196.31
16,2048,16,8192,2696.35
16,2048,16,16384,5323.19
16,2048,32,16,143.4
16,2048,32,32,145.64
16,2048,32,64,146.995
16,2048,32,128,187.698
16,2048,32,256,246.961
16,2048,32,512,378.959
16,2048,32,1024,654.667
16,2048,32,2048,1415.39
16,2048,32,4096,3327.65
16,2048,32,8192,6673.18
16,2048,32,16384,13376.5
16,2048,64,16,210.631
16,2048,64,32,213.479
16,2048,64,64,217.042
16,2048,64,128,307.824
16,2048,64,256,544.813
16,2048,64,512,991.516
16,2048,64,1024,1850.6
16,2048,64,2048,3645.58
16,2048,64,4096,7278.51
16,2048,64,8192,14528.1
16,2048,64,16384,29109.1
16,2048,128,16,337.499
16,2048,128,32,345.126
16,2048,128,64,356.582
16,2048,128,128,618.37
16,2048,128,256,1048.23
16,2048,128,512,1958.19
16,2048,128,1024,3768.25
16,2048,128,2048,7438.15
16,2048,128,4096,14845.3
16,2048,128,8192,29405.1
16,2048,128,16384,58677.9
16,4096,0,0,127.422
16,4096,1,16,126.217
16,4096,1,32,126.249
16,4096,1,64,126.206
16,4096,1,128,126.366
16,4096,1,256,126.398
16,4096,1,512,126.441
16,4096,1,1024,126.43
16,4096,1,2048,126.718
16,4096,1,4096,127.635
16,4096,1,8192,241.373
16,4096,1,16384,472.09
16,4096,2,16,130.035
16,4096,2,32,130.153
16,4096,2,64,130.174
16,4096,2,128,133.129
16,4096,2,256,136.83
16,4096,2,512,144.67
16,4096,2,1024,160.371
16,4096,2,2048,195.026
16,4096,2,4096,253.65
16,4096,2,8192,375.461
16,4096,2,16384,614.913
16,4096,4,16,135.006
16,4096,4,32,134.323
16,4096,4,64,135.252
16,4096,4,128,141.246
16,4096,4,256,148.788
16,4096,4,512,163.56
16,4096,4,1024,193.863
16,4096,4,2048,243.068
16,4096,4,4096,256.263
16,4096,4,8192,488.654
16,4096,4,16384,968.871
16,4096,8,16,141.673
16,4096,8,32,141.193
16,4096,8,64,143.027
16,4096,8,128,151.688
16,4096,8,256,162.952
16,4096,8,512,184.541
16,4096,8,1024,232.594
16,4096,8,2048,318.769
16,4096,8,4096,497.755
16,4096,8,8192,1093.18
16,4096,8,16384,2272.74
16,4096,16,16,161.032
16,4096,16,32,162.175
16,4096,16,64,163.902
16,4096,16,128,186.909
16,4096,16,256,211.826
16,4096,16,512,277.491
16,4096,16,1024,390.117
16,4096,16,2048,537.902
16,4096,16,4096,1011.32
16,4096,16,8192,2619.76
16,4096,16,16384,5765.22
16,4096,32,16,202.835
16,4096,32,32,204.85
16,4096,32,64,206.12
16,4096,32,128,251.804
16,4096,32,256,311.9
16,4096,32,512,462.618
16,4096,32,1024,762.456
16,4096,32,2048,1505.88
16,4096,32,4096,3249.79
16,4096,32,8192,6620.24
16,4096,32,16384,13408.7
16,4096,64,16,277.01
16,4096,64,32,280.294
16,4096,64,64,283.324
16,4096,64,128,378.448
16,4096,64,256,642.616
16,4096,64,512,1100.12
16,4096,64,1024,1969.07
16,4096,64,2048,3717.02
16,4096,64,4096,7271.43
16,4096,64,8192,14558.9
16,4096,64,16384,29186.7
16,4096,128,16,410.384
16,4096,128,32,414.747
16,4096,128,64,432.368
16,4096,128,128,703.863
16,4096,128,256,1145.06
16,4096,128,512,2065.13
16,4096,128,1024,3858.54
16,4096,128,2048,7502.36
16,4096,128,4096,14802.5
16,4096,128,8192,29482.2
16,4096,128,16384,58760.9
16,8192,0,0,243.111
16,8192,1,16,242.013
16,8192,1,32,242.024
16,8192,1,64,242.098
16,8192,1,128,242.12
16,8192,1,256,242.344
16,8192,1,512,242.547
16,8192,1,1024,242.706
16,8192,1,2048,242.61
16,8192,1,4096,242.643
16,8192,1,8192,243.422
16,8192,1,16384,471.972
16,8192,2,16,245.384
16,8192,2,32,245.373
16,8192,2,64,245.276
16,8192,2,128,247.08
16,8192,2,256,249.181
16,8192,2,512,255.336
16,8192,2,1024,272.136
16,8192,2,2048,314.204
16,8192,2,4096,372.795
16,8192,2,8192,493.914
16,8192,2,16384,731.853
16,8192,4,16,245.031
16,8192,4,32,245.447
16,8192,4,64,245.737
16,8192,4,128,252.242
16,8192,4,256,259.325
16,8192,4,512,275.069
16,8192,4,1024,303.601
16,8192,4,2048,367.014
16,8192,4,4096,482.778
16,8192,4,8192,496.506
16,8192,4,16384,955.701
16,8192,8,16,253.415
16,8192,8,32,254.462
16,8192,8,64,254.216
16,8192,8,128,263.612
16,8192,8,256,274.354
16,8192,8,512,296.125
16,8192,8,1024,343.527
16,8192,8,2048,436.123
16,8192,8,4096,612.27
16,8192,8,8192,1016.89
16,8192,8,16384,2350.97
16,8192,16,16,272.466
16,8192,16,32,273.213
16,8192,16,64,274.792
16,8192,16,128,297.148
16,8192,16,256,322.278
16,8192,16,512,388.145
16,8192,16,1024,514.49
16,8192,16,2048,755.971
16,8192,16,4096,1199.41
16,8192,16,8192,2471.61
16,8192,16,16384,5355.27
16,8192,32,16,313.022
16,8192,32,32,314.599
16,8192,32,64,316.231
16,8192,32,128,365.852
16,8192,32,256,440.518
16,8192,32,512,585.136
16,8192,32,1024,932.547
16,8192,32,2048,1714.13
16,8192,32,4096,3424.93
16,8192,32,8192,6637.71
