pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0053,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.0016,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.0001,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.0007,2
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.0006,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0002,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0008,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,0.0008,2
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0033,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0034,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0032,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0035,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0028,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.0034,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0008,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.0008,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0005,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0006,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0012,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0009,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.004,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0035,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0012,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0041,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0008,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0022,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0009,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0008,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.002,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0006,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0021,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0011,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0061,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0064,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0019,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0003,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0027,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0016,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0016,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0008,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0017,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.0065,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0009,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.0063,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.0054,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,0.0034,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.0069,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0002,4
16,n<=128,sr>70%,kvB<=16k,kp=0,0.0065,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,0.0036,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.0107,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.0164,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.0091,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0174,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.0089,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,0.0029,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,0.007,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,0.0062,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,0.0033,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,0.0055,4
16,n<=128,sr>70%,kvB<=4k,kp=0,0.0024,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.0912,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.0891,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.0586,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.0821,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.0271,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.0758,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0695,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0315,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0676,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1208,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.059,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.1403,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.0929,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0791,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0193,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0798,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.012,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.0998,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.0925,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.0747,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.0338,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.0927,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.0329,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.0906,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0466,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.0027,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.0381,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.119,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.0325,4
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.125,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1088,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1345,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.1472,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1263,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.1193,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.1375,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.1873,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.2352,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.1635,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.2538,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.2096,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.3769,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0119,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.073,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0511,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.1164,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.0651,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.0298,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.2907,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.5412,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.5185,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,0.2327,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.7767,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.524,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,0.7467,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.8668,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,0.7287,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,0.7791,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,0.9192,4
16,n<=16,sr>70%,kvB<=16k,kp=0,0.9327,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,0.5656,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,0.7574,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,0.3097,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.4859,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.5179,4
16,n<=16,sr>70%,kvB<=1k,kp=0,0.2961,4
16,n<=16,sr>70%,kvB<=4k,kp<=1k,1.1477,4
16,n<=16,sr>70%,kvB<=4k,kp<=2k,1.8774,4
16,n<=16,sr>70%,kvB<=4k,kp<=4k,4.3442,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,1.053,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,2.9069,3
16,n<=16,sr>70%,kvB<=4k,kp=0,1.6793,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9309,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9683,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.8377,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9848,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.0705,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9835,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.8397,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.8278,2
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.7739,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.0389,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.7096,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9413,2
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.7147,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.0323,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.9354,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9554,2
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.9652,2
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9808,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0376,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0295,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0283,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0328,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0334,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.0462,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0275,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0285,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0604,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0516,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0716,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.0701,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0762,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0612,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0768,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0599,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0842,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.0793,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.0626,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.061,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.066,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0576,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.074,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.0962,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0846,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0881,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1863,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.091,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.2363,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.0927,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.1648,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.1902,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.1926,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.174,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.1838,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.2201,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.0275,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.0283,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.032,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.0305,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0218,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.0404,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0128,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0049,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.022,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0301,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0047,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.0444,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0439,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0245,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0021,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0394,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0421,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.0454,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.1095,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.0908,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.1225,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.0754,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.1211,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.1489,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.3245,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.4609,2
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.4217,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.435,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.451,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.4298,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.2139,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.2305,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.1804,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.1995,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.2725,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.3515,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,0.2289,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,0.2279,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,0.2549,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,0.2055,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,0.2342,4
16,n<=32,sr>70%,kvB<=16k,kp=0,0.2759,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,1.5175,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,1.2651,4
16,n<=32,sr>70%,kvB<=1k,kp<=4k,1.5134,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,1.3964,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,1.5234,4
16,n<=32,sr>70%,kvB<=1k,kp=0,1.417,4
16,n<=32,sr>70%,kvB<=4k,kp<=1k,0.5269,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.5749,4
16,n<=32,sr>70%,kvB<=4k,kp<=4k,0.6934,4
16,n<=32,sr>70%,kvB<=4k,kp<=512,0.4695,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,0.6233,4
16,n<=32,sr>70%,kvB<=4k,kp=0,0.8074,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.3681,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.4422,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.5133,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,0.3284,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.4742,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.3137,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,-0.1734,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,-0.1658,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,-0.1443,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.6639,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,-0.136,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.4996,5
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.5469,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.4876,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.5422,2
16,n<=4,sr<=40%,kvB<=4k,kp<=512,0.4752,2
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.3367,2
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.3434,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.275,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.2986,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.388,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,0.1792,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.6856,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.0004,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.6443,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.6627,2
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.5047,2
16,n<=4,sr<=70%,kvB<=1k,kp<=512,0.8816,2
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,-0.4409,2
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.5751,4
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.447,2
